RefID,RecordLastUpdated,Operator,SiteName,TechnologyType,InstalledCapacity,TurbineCapacity,No.ofTurbines,HeightofTurbines,DevelopmentStatus,Address,County,Region,Country,PostCode,X-coordinate,Y-coordinate,Operational,Name,Model,Owner
2921,06/07/2009,Yorkshire Water,Chelker Reservoir,Wind Onshore,1.3,0.3,4,,Operational,"Land adjacent to Chelker Reservoir, nr Skipton",North Yorkshire,Yorkshire and Humber,England,,405730,451820,01/06/1992,,,
2923,28/10/2010,Green Cat Renewables,House O'Hill,Wind Onshore,5,1.67,3,,Operational,"Land Around House O'Hill
Fraserburgh",Grampian,Scotland,Scotland,,397560,859107,04/10/2010,House O Hill,Enercon E48,-
2928,16/08/2012,Munich Re (previously Wind Prospect),Bagmoor,Wind Onshore,16,2,8,,Operational,2km East of Flixborough,Humberside,Yorkshire and Humber,England,,488240,415400,01/07/2009,,,
2932,04/12/2009,Croda Chemicals,Croda Chemicals Europe,Wind Onshore,3,3,1,,Operational,"Croda International Plc
Cowick Hall
Snaith
Goole
East Yorkshire
DN14 9AA",Humberside,Yorkshire and Humber,England,,465670,421110,01/10/2008,,,
2935,23/10/2009,,"Eastman Chemicals, Workington",Wind Onshore,4,2,2,,Operational,"Eastman Chemical Workington Ltd, Siddick, Workington, Cumbria, CA14 1LG",Cumbria,North West,England,,300775,531765,01/10/2006,,,
2938,07/12/2010,Npower Renewables,Lindhurst Wind Farm,Wind Onshore,15,3,5,,Operational,"Lindhurst, South of Mansfield",Nottinghamshire,East Midlands,England,,456880,358150,04/11/2010,,,
2942,09/06/2010,Yorkshire Water,Saltend Wind Turbine,Wind Onshore,1.3,1.3,1,,Operational,"Hull Waste Water Treatment Works, Hull Road, Saltend, Hull, HU12",Humberside,Yorkshire and Humber,England,,516400,429000,01/11/2007,,,
2943,23/08/2017,Yorkshire Water,Loftsome Bridge,Wind Onshore,1.3,1,2,,Operational,"Loftsome Bridge Water Treatment Works, Water Treatment Works Acc Rd, Barmby On The Marsh, East Riding Of Yorkshire, DN14 6ET",Humberside,Yorkshire and Humber,England,,470140,429460,01/02/2008,,,
2944,23/10/2009,Nissan Manufacturing UK,Nissan Wind Farm,Wind Onshore,4,0.66,6,,Operational,"Nissan plant, Sunderland",Tyne and Wear,North East,England,,433385,557810,01/11/2005,,,
2950,02/11/2017,Nuon,Parc Cynog Extension,Wind Onshore,8.4,1.3,6,,Operational,"Parc Cynog, Pendine, Carms",Dyfed,Wales,Wales,,225230,209760,01/11/2009,Parc Cynog,NEG Micon,Nuon Renewables
2952,06/05/2009,Fenpower Limited,Ranson Moor (phase 1),Wind Onshore,6,2,3,,Operational,"Land North of ransonmoor Farm 
Benwick Road
Doddington
Cambs, Cambridgeshire, PE15 0TY",Cambridgeshire,Eastern,England,,537950,292470,01/05/2007,,,
2953,04/06/2018,EcoGen Projects / Fenpower,Ranson Moor Wind Farm (Phase 2),Wind Onshore,4,2,2,,Operational,"Land North East Of Ransonmoor Farm
Benwick Road
Doddington
March
Cambridgeshire, PE15 0TY",Cambridgeshire,Eastern,England,,538360,292250,01/05/2007,,,
2955,29/12/2014,ESBI,West Durham Wind Farm,Wind Onshore,24,2,12,,Operational,"Land to the north of Tow Law, Co Durham",County Durham,North East,England,,412000,541000,01/05/2009,West Durham,REpower MM82,ESB Group
2956,09/06/2010,Renewable Energy Systems (RES),Dyffryn Brodyn Wind Farm,Wind Onshore,5.5,0.5,11,,Operational,"Dyffryn Brodyn Wind Farm, near Llanboidy, north of St Clears",Dyfed,Wales,Wales,,221900,226800,01/12/1994,Dyffryn Brodyn,Nordtank NTK500,RES
2965,05/10/2009,Green Cat Renewables,North Red Bog,Wind Onshore,1.6,0.8,2,,Operational,"North Redbog
Strichen
Aberdeenshire
AB43 6RQ",Grampian,Scotland,Scotland,,399555,855289,23/06/2008,North Redbog,Enercon E48,Redbog Renewables Ltd
2968,04/12/2017,Gravis Capital Management,Milton Keynes Wind Farm,Wind Onshore,14,2,7,,Operational,"Petsoe Manor Farm, Near Emberton",Buckinghamshire,South East,England,,490000,249090,25/09/2010,,,
2983,21/05/2010,,Broom Hill Farm,Wind Onshore,8,2,4,,Operational,"Broom Hill Farm
Wolsingham Road
Stanley
Crook
Durham",County Durham,North East,England,,415500,539500,16/02/2009,,,
2986,04/12/2017,Gravis Capital Management,Winscales Moor,Wind Onshore,6,0.85,7,,Operational,Winscales Moor,Cumbria,North West,England,,303500,528500,01/05/2009,Kirkby Moor,Vestas WD34,Beaufort Wind Limited
2988,13/09/2011,SLP Energy,Wind Farm Africa Alive,Wind Onshore,4.1,2.05,2,,Operational,"Whites Lane
Kessingland
Lowestoft
Suffolk
NR33 7T",Suffolk,Eastern,England,,651905,286095,01/06/2011,,,
2991,04/04/2018,Midefearn Renewables,Beinn Tharsuinn Extension (Beinn nan Oighrean),Wind Onshore,4.6,2.3,2,,Operational,"Beinn Tharsuinn Wind Farm, Edderton, Highland.",Highland,Scotland,Scotland,,266440,879840,01/07/2009,Beinn Tharsuinn,Vestas V66,ScottishPower
2999,21/05/2010,Green Cat Renewables,St John's Well,Wind Onshore,2.4,0.8,3,,Operational,"St John's Wells
Fyvie
Formartine
Aberdeenshire",Grampian,Scotland,Scotland,,380570,837410,15/07/2009,St John's Wells,Enercon E48,-
3002,15/03/2012,Npower Renewables,Hellrigg Wind farm,Wind Onshore,9.2,2.5,4,,Operational,"Park Head Farm
Silloth
Carlisle",Cumbria,North West,England,,313585,551775,14/09/2011,,,
3015,03/10/2018,Innogy,Bryn titli Windfarm,Wind Onshore,9.9,0.45,22,,Operational,"Bryntitli Platuae, North of Rhayader
Powys",Powys,Wales,Wales,,293500,275500,01/06/1994,Bryn Titli,Bonus B450,Beaufort Wind Limited
3019,09/02/2011,Good Energy Generation,Delabole (Repowering),Wind Onshore,9.2,2.3,4,,Operational,"Delebole
North Cornwall",Cornwall,South West,England,,208800,85500,01/02/2011,,,
3021,04/07/2012,REG Windpower (previously Cornwall Light and Power),Whittlesey,Wind Onshore,9,3,3,,Operational,"McCain's Food, Funtham's Lane, Whittlesey, Peterborough",Cambridgeshire,Eastern,England,PE7 2PG,524027,297139,03/09/2008,,,
3028,28/07/2009,,Advanced Manufacturing Research Centre,Wind Onshore,2.6,1.3,2,,Operational,"Advanced Manufacturing Park
Wallis Way
Catcliffe
Rotherham
S60 5TZ",South Yorkshire,Yorkshire and Humber,England,,441475,388039,20/01/2009,,,
3050,06/04/2011,Hallam Land Management,High Haswell Wind Farm,Wind Onshore,4,2,2,,Operational,"Colliery Farm, Green Lane, High Haswell",County Durham,North East,England,,436675,543772,10/03/2011,,,
3057,04/12/2009,CELTPOWER LTD,Llandinam Windfarm,Wind Onshore,31,0.3,103,,Operational,10km south of Newtown,Powys,Wales,Wales,,302840,283645,01/01/1993,Llandinam P&L,Mitsubishi,Scottish Power/Eurus Energy
3061,04/07/2012,REG Windpower (previously  Cornwall Light & Power),Goonhilly Downs Wind Farm Repower,Wind Onshore,12,2,6,,Operational,"Goonhilly Downs Wind Farm, Bonython Manor, Cury Cross Lanes, Helston, Cornwall, TR12 7BA",Cornwall,South West,England,,171000,21600,01/11/2010,,,
3068,09/02/2011,,MSD Cramlington,Wind Onshore,4,2,2,,Operational,"Shotton Lane, Cramlington, Northumberland, NE23 3JU",Northumberland,North East,England,,424206,578852,20/01/2011,,,
3075,21/05/2010,Private Developer,Skelmonae Wind Farm,Wind Onshore,3.2,0.9,4,,Operational,"Skelmonae
Methlick
Ellon
AB41 7JR",Grampian,Scotland,Scotland,,388702,836734,20/12/2009,Hill of Skelmonae,Enercon E48,-
3077,01/06/2009,,Carn Vean,Wind Onshore,10,2,5,,Operational,"Carn Vean, Tretheague Mill, Stithians, Truro, Cornwall",Cornwall,South West,England,TR3 7BY,172528,35961,30/10/2008,,,
3078,06/12/2010,Dewlay Cheese Company,Dewlay Cheese Wind Turbine,Wind Onshore,2,2,1,,Operational,"Dew Lay Products Limited
Garstang Pass Road, Garstang, Preston PR3 0PR.",Lancashire,North West,England,,348440,443850,01/11/2010,,,
3079,09/06/2010,Renewable Energy Systems (RES),Coal Clough Wind Farm,Wind Onshore,9.6,0.4,24,,Operational,Burnley,Lancashire,North West,England,,390207,428154,01/02/1993,Coal Clough,Vestas WD34,"ScottishPower, SWEB, RES"
3092,04/07/2012,REG Windpower (previously Cornwall Light & Power),High Sharpley Wind Farm,Wind Onshore,2.6,1.3,2,,Operational,"High Sharpley and South Sharpley Farms
Near Seaham
County Durham",County Durham,North East,England,,442644,549702,01/12/2006,,,
3093,05/11/2009,NEL ,National Wind Turbine Test Site,Wind Onshore,4.7,2.3,2,,Operational,"National Wind Turbine 
Test site
Myres Hill
Eaglesham",Strathclyde,Scotland,Scotland,,256500,646500,15/02/2001,,,
3096,09/07/2009,RWE npower,Little Cheyne Court Wind Farm,Wind Onshore,59.8,2.3,26,,Operational,"Little Cheyne Court, Romney Marsh
Near Lydd
Kent",Kent,South East,England,,598310,122060,01/06/2009,Little Cheyne Court,Nordex N90,-
3097,23/02/2010,"Colham Energy Ltd, plus Airtricty extrension",Bessy Bell Wind Farm,Wind Onshore,5,0.5,10,,Operational,"Bessy Bell Mountain Baronscourt Estate Newtownstewart, County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,49687,547922,01/10/1995,Bessy Bell,Vestas V39,E.ON Renewables
3101,22/04/2009,Snow Mountain Investment Ltd,Long Hill Road,Wind Onshore,2,2,1,,Operational,"Foundry Way
Longhill Road
March",Cambridgeshire,Eastern,England,,541686,299303,01/01/2005,,,
3103,29/08/2017,B9 Energy Services Ltd/ ScottishPower Renewables,Corkey Wind Farm,Wind Onshore,5,0.5,10,,Operational,"Slievenahanaghen Mountain, (Accessed via Corkey Road), Cloughmills",Co. Antrim,Northern Ireland,Northern Ireland,,126222,580523,01/12/1994,Corkey,Nordtank NTK500,ScottishPower
3105,03/02/2010,SLP Energy,Ness point Wind Turbine 1,Wind Onshore,2.3,2.3,1,,Operational,"Land off North Beach Industrial Estate
Off Wilde Street
Nesspoint
Lowestoft",Suffolk,Eastern,England,,655480,293595,01/12/2004,,,
3106,29/08/2017,B9 Energy Services Ltd/ ScottishPower Renewables,Elliot's Hill Wind Farm,Wind Onshore,5,0.5,10,,Operational,"Elliot's Hill
Tildarg
near Ballyclare
County Antrim",Co. Antrim,Northern Ireland,Northern Ireland,,134974,546006,01/04/1995,Elliot's Hill,Vestas V39,ScottishPower
3109,06/05/2009,Scottish and Southern Energy (SSE),Hadyard Hill,Wind Onshore,120,2.3,52,,Operational,"Hadyard Hill, East of Girvan, South Ayrshire",Strathclyde,Scotland,Scotland,,226478,599253,08/05/2006,"Hadyard Hill, Barr",Bonus B2300,SSE plc
3110,09/05/2013,Powergen,Hare Hill (B),Wind Onshore,2.7,1.35,2,,Operational,"Hare Hill, Durham",County Durham,North East,England,,437735,540895,02/07/2004,Hare Hill,Vestas V47,ScottishPower
3112,29/08/2017,B9 Energy Services Ltd/ ScottishPower Renewables,Rigged Hill Wind Farm,Wind Onshore,5,0.5,10,,Operational,"Rigged Hill, 11km east of Limavady, County Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,92064,580329,01/11/1994,Rigged Hill,Nordtank NTK500,ScottishPower
3114,07/04/2010,Fred Olsen Renewables,Crystal Rig Phase 1,Wind Onshore,62.5,2.5,25,,Operational,"Crystal Rig, Scottish Borders",Borders,Scotland,Scotland,,368350,665650,30/06/2004,Crystal Rig,Nordex N80,Fred Olsen Renewables Ltd
3116,14/12/2011,Scottish Power Renewables,Black Law,Wind Onshore,124,2.3,54,,Operational,"Black Law, Climpy",Strathclyde,Scotland,Scotland,,289500,653500,31/05/2004,Black Law Phase I,Siemens SWT-2.3,ScottishPower
3118,23/02/2010,EF Energy,Owenreagh Wind Farm,Wind Onshore,5,0.5,10,,Operational,"Land near Craignagapple 10km South East of Strabane 
County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,57111,559168,01/01/1997,Owenreagh,Zond Z40,South Western Services
3119,05/01/2015,Greencoat UK Wind,Braes O'Doune,Wind Onshore,72,2,36,,Operational,"Stirling,  2 km to the north of Braes of Doune",Stirling,Scotland,Scotland,,272590,710500,01/09/2006,Braes of Doune,Vestas V80,Airtricity/Centrica
3120,05/10/2009,Vestas,Thorfinn Wind Farm - NM1500,Wind Onshore,1.5,1.5,1,,Operational,"Burgar Hill, Orkney",Orkney Islands,Scotland,Scotland,,334600,1025700,01/04/2000,,,
3122,08/10/2013,Sean Quinn Group,Slieve Rushen Phase 1 Wind Farm,Wind Onshore,5,0.5,10,,Operational,"Slieve Rushen
Derrylin
20km south of Enniskillen, County Fermanagh",Co. Fermanagh,Northern Ireland,Northern Ireland,,33019,491811,01/12/1995,Slieve Rushen Repowering,Vestas V90,-
3129,06/05/2009,Powergen / Wind Prospects,Stags Holt,Wind Onshore,18,2,9,,Operational,"March
Cambridgeshire",Cambridgeshire,Eastern,England,,544000,299000,01/10/2007,,,
3130,05/01/2015,Greencoat UK Wind,Tappaghan,Wind Onshore,19.5,1.5,13,,Operational,"Lack, Tappaghan Mountains, Northern Ireland",Co. Fermanagh,Northern Ireland,Northern Ireland,,31856,531807,01/02/2005,Tappaghan Mountain,GE 1.5s,Airtricity
3132,06/05/2009,Fenland Windfarms Ltd,Glass Moor,Wind Onshore,16,2,8,,Operational,"Glass Moor
Near Pondersbridge
Cambridgeshire",Cambridgeshire,Eastern,England,,528421,292867,01/12/2005,,,
3133,06/05/2009,Wind Prospect,Gedney Marsh,Wind Onshore,12,2,6,,Operational,"Gedney Marsh
Gedney Drove End
Lincolnshire",Lincolnshire,East Midlands,England,,542014,328596,15/07/2008,,,
3147,06/05/2009,RWE npower,Knabs Ridge Windfarm,Wind Onshore,16,2,8,,Operational,"Land between Skipton Road and Penny Pot Lane, Selliscliffe, Harrogate",North Yorkshire,Yorkshire and Humber,England,,423069,455946,22/04/2008,,,
3149,03/05/2012,Renewable Energy Systems (RES),Kelburn,Wind Onshore,28,2,14,,Operational,"Largs
North Ayrshire",Strathclyde,Scotland,Scotland,,224000,655000,02/05/2012,,,
3155,31/03/2015,REG Windpower,Ramsey 1,Wind Onshore,1.8,1.8,1,,Operational,"Rear of Packing Station
St Mary's Road
Ramsey
Cambs",Cambridgeshire,Eastern,England,,528800,284900,30/09/2008,,,
3157,04/12/2009,Ecotricity,Bambers Farm,Wind Onshore,9.6,0.6,8,,Operational,"Mile Lane, Mablethorpe, Lincolnshire",Lincolnshire,East Midlands,England,,549195,382820,01/11/2004,,,
3158,05/08/2011,Ecotricity,Ford Wind Park - Dagenham,Wind Onshore,5.9,2.96,2,,Operational,"Ford Motor Company Estate
Kent Avenue
Dagenham",London,London,England,,549327,182167,17/06/2004,,,
3159,22/09/2004,Ecotricity,Swaffham Plashes II,Wind Onshore,1.8,1.79,1,,Operational,"Old Sporle Road
Swaffham",Norfolk,Eastern,England,,582760,310085,15/07/2003,,,
3161,06/05/2009,Ecotricity,Shooters Bottom Wind Park,Wind Onshore,2,2,1,,Operational,"Shooters Bottom, Chewton Mendip,",Somerset,South West,England,,359380,150740,16/06/2008,,,
3171,06/05/2009,Hainsford Energy,Caton Moor Windfarm Repowering,Wind Onshore,16,2,8,,Operational,"Littledale,
Caton
Lancashire",Lancashire,North West,England,,357298,463963,01/06/2006,Kirkby Moor,Vestas WD34,Beaufort Wind Limited
3172,03/05/2017,John Laing Environmental Assets Group,Moel Maelogen A Phase 2,Wind Onshore,11.7,1.3,8,,Operational,"Moel Maelogen, Nr Llanrwst, Conwy, Gwynedd",Gwynedd,Wales,Wales,,284700,361300,01/10/2008,Moel Maelogen,Bonus B1300,Cwmni Gwynt Teg Cyf
3177,27/02/2018,Munich Re (previously Peel),Scout Moor Windfarm,Wind Onshore,65,2.5,26,,Operational,"Land at Scout Moor, off Edenfield Road, Rochdale",Lancashire,North West,England,,382400,419200,01/06/2008,Scout Moor,Nordex N80,Peel Wind Power Ltd
3179,26/09/2005,Private Developer,The Haven,Wind Onshore,1.2,1.2,1,,Operational,"The Haven
Oxhill Farm
Blackmor Park
Malvern
Worcestershire",Hereford and Worcester,West Midlands,England,,378300,247900,05/11/2003,,,
3186,06/01/2010,National Wind Power,The Hollies,Wind Onshore,2.6,1.3,2,,Operational,"The Hollies
High Lane 
Croft
Skegness
pe24 4sh",Lincolnshire,East Midlands,England,,549995,362998,01/01/2008,,,
3190,28/10/2010,West Coast Energy (agents for Tullo Wind Ltd and GE Wind),Tullo Farm,Wind Onshore,17.5,2.5,7,,Operational,"Tullo Farm, Laurencekirk, Aberdeenshire
Garvock
Laurencekirk",Grampian,Scotland,Scotland,,387283,785873,07/09/2010,Tullo,Nordex N80,Eneco
3191,04/12/2017,Gravis Capital Management,Garves Mountain Farm,Wind Onshore,15,3,5,,Operational,"Garves Mountain Farm, Tullaghans Road
(access adjacent to no. 91), Dunloy.
Ballymoney",Co. Antrim,Northern Ireland,Northern Ireland,,108200,577000,01/01/2009,,,
3194,03/09/2007,Bristol Port Authority,Avonmouth Port,Wind Onshore,6,2,3,,Operational,Avonmouth Port,Avon,South West,England,,351335,179980,20/08/2007,,,
3202,23/10/2009,Renewable Development Company (RDC),Kilbraur Windfarm,Wind Onshore,47.5,2.5,19,,Operational,"Rogart, Sutherland
(former Strath Brora Site)",Highland,Scotland,Scotland,,278550,907550,14/06/2008,Kilbraur (Strathbrora),Nordex N90,Falck Renewables
3205,08/08/2011,Scottish and Southern Energy (SSE),Achany Wind Farm,Wind Onshore,38,2,19,,Operational,"Albany Estate, Achany, Lairg, Highlands, IV27 4",Highland,Scotland,Scotland,,252350,904150,11/10/2010,Achany Estate,REpower MM82,-
3207,23/10/2009,Private Developer,Bilbster Wind Farm,Wind Onshore,3.9,1.3,3,,Operational,"Flex Hill, Flex Hill Wind Cluster, Bilbster, Caithness",Highland,Scotland,Scotland,,327150,951850,01/02/2008,,,
3210,06/05/2009,Ecotricity / Prudential,Green Park,Wind Onshore,2,2,1,,Operational,"Plot 12, South Oak Way, Green Park, Reading, Berkshire",Berkshire,South East,England,,470640,169375,01/10/2005,,,
3214,05/01/2015,Greencoat UK Wind,Carcant Windfarm,Wind Onshore,6,2,3,,Operational,Innerleithen,Borders,Scotland,Scotland,,336250,652850,02/11/2010,Carcant,Siemens,SSE Renewables
3218,08/08/2011,E.ON UK,Butterwick Moor,Wind Onshore,20.5,2.05,10,,Operational,"Butterwick Moor, Sedgefield",County Durham,North East,England,,439000,530000,01/04/2011,,,
3220,04/09/2009,Scottish Power Renewables,Hagshaw Hill Wind Farm Extension,Wind Onshore,26,1.3,20,,Operational,Extension to current Windfarm at Hagshaw Hill,Strathclyde,Scotland,Scotland,,279000,632000,01/10/2008,Hagshaw Hill Extension,Siemens SWT-1.3,ScottishPower
3223,27/04/2009,EDF Energy,Southern Law,Wind Onshore,5.2,1.3,4,,Operational,"Southern Law Farm
Trimdon Grange",County Durham,North East,England,,436500,536500,10/07/2008,,,
3233,04/07/2012,REG Windpower (previously Cornwall Light and Power),Roskrow Wind Turbines,Wind Onshore,1.7,0.85,2,,Operational,"Roskrow Barton Farm, Roskrow, Penryn, Cornwall, TR10 9AP",Cornwall,South West,England,,176500,35500,01/12/2007,,,
3236,23/10/2009,A7 Energy,Greendykeside,Wind Onshore,4,2,2,,Operational,"Greendykeside Farm, Longriggend, Airdrie, Lanarkshire",Strathclyde,Scotland,Scotland,ML6 7TT,281134,670403,01/11/2007,Greendykeside Wind Farm,REpower MM82,-
3241,05/11/2019,Foresight Group,Gruig Wind Farm,Wind Onshore,25,2.5,10,,Operational,"Gruig, Corkey, nr Cloughmills, Co. Antrim",Co. Antrim,Northern Ireland,Northern Ireland,,126155,577763,27/01/2009,Gruig,Nordex N80,-
3242,23/02/2010,B9 Energy / RES,Wolf Bog Wind Farm,Wind Onshore,8.8,1.75,5,,Operational,"Wolf Bog, Tildarg, nr Ballyclare, Co. Antrim",Co. Antrim,Northern Ireland,Northern Ireland,,137865,553129,01/11/2007,Wolf Bog,Vestas V80,ScottishPower
3243,24/10/2011,ESB,Curryfree Wind Farm,Wind Onshore,15,2.5,6,,Operational,"Curryfree ,
South of Newbuildings / Drumahoe and north of Dunamanagh,
Co. Londonderry",Co. Derry / Londonderry,Northern Ireland,Northern Ireland,,59555,572350,01/08/2011,,,
3245,23/08/2017,Greencoat (formerly Infinis/SSE) ,Slieve Divena Phase 1 Wind Farm,Wind Onshore,30,2.5,12,,Operational,"Slieve Divena
Sixmilecross
Beragh
Ballygawley
County Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,69602,524593,10/03/2009,Slieve Divena 1,Nordex N80,SSE Renewables
3247,04/07/2012,REG Windpower (previously Cornwall Light and Power),Loscar Farm,Wind Onshore,4.5,1.3,3,,Operational,"Loscar Farm, Packman Lane, Harthill",South Yorkshire,Yorkshire and Humber,England,,451000,380000,01/01/2011,,,
3248,27/04/2009,EDF Energy,Langley Moor,Wind Onshore,8,2,4,,Operational,"Burnhope
Standagainstall 
Plantation, Long Edge, Burnhope, County Durham",County Durham,North East,England,,420928,547703,13/08/2008,,,
3251,11/04/2011,Private Developer,Land approx 75m South of 141,Wind Onshore,20,2.5,8,,Operational,"Land approx 75m South of 141 Greencastle Road, Omagh",Co. Tyrone,Northern Ireland,Northern Ireland,,72186,544257,01/07/2007,,,
3258,25/10/2011,Scottish Power Renewables,Arecleoch Windfarm,Wind Onshore,120,2,60,,Operational,Arecleoch and Kilgallioch Forest near Barrhill,South Ayrshire,Scotland,Scotland,,221500,578500,14/06/2011,Arecleoch,Gamesa G80,ScottishPower Renewables
3260,16/08/2011,Force 9 Energy,Mark Hill,Wind Onshore,56,2.3,24,,Operational,"Mark's Hill, Barrhill",Strathclyde,Scotland,Scotland,,225000,585000,01/06/2011,,,
3263,01/08/2016,Screggagh Windfarm,Screggagh,Wind Onshore,19.5,2.5,8,,Operational,"Screggagh, Screggagh & Stranisk townlands, Fintona. Co Tyrone",Co. Tyrone,Northern Ireland,Northern Ireland,,54566,520549,21/03/2011,,,
3264,09/06/2010,Private Developer,Westmill Wind Farm,Wind Onshore,6.5,1.3,5,,Operational,"Westmill Farm, Highworth Road, Watchfield, Swindon, Oxon",Oxfordshire,South East,England,SN6 8TH,423218,190825,01/01/2008,,,
3272,03/03/2010,Private Developer,Lodge Farm 1,Wind Onshore,1,1,1,,Operational,"Lodge Farm, Hubberston, Milford Haven",Dyfed,Wales,Wales,,188700,207500,01/08/2006,,,
3277,06/01/2010,RWE npower,"Carno 'A'and 'B' Wind Farm, (Extension)",Wind Onshore,15.6,1.3,12,,Operational,"Cwm Cledan, Carno, Powys",Powys,Wales,Wales,,293000,295000,01/03/2009,Carno ’A’ & ’B’,Bonus B600,Beaufort Wind Limited
3285,09/06/2010,Messrs James and Ronald Innes,Achairn,Wind Onshore,6.2,2.05,3,,Operational,"West of Wick, Caithness",Highland,Scotland,Scotland,,329950,950650,20/05/2009,"Achairn Farm, Stirkoke",REpower MM82,-
3290,06/05/2009,EDF Energy,High Hedley Hope 2 (Extension),Wind Onshore,5.2,1.3,4,,Operational,"High Hedley Farm, Tow Law, Bishop Auckland, County Durham",County Durham,North East,England,,415700,541000,25/06/2008,,,
3294,03/02/2010,CRE Energy/ Scottish Power,Cnoc Donn Arnicle,Wind Onshore,15,0.57,26,,Operational,"Situated next to Beinn an Tuirc
Kintyre",Strathclyde,Scotland,Scotland,,175200,637600,01/10/2001,,,
3295,27/04/2006,RWE npower,Beinn Ghlas Wind Farm,Wind Onshore,7.8,0.55,14,,Operational,"Land at Carn Gaibhre, Argyle and Bute",Strathclyde,Scotland,Scotland,,196500,726000,25/06/1999,Beinn Ghlas,Bonus B600,Beaufort Wind Limited
3296,11/04/2011,RWE npower,"Bendealt Wind Farm, Highland",Wind Onshore,9,0.5,18,,Operational,Novar Estate,Highland,Scotland,Scotland,,255500,871000,01/09/1997,,,
3297,03/12/2009,RWE npower,Meall an Tuirc Wind Farm,Wind Onshore,17,,34,,Operational,Novar Estate,Highland,Scotland,Scotland,,255500,871500,01/09/1997,Beinn an Tuirc,Vestas V47,ScottishPower
3298,29/07/2020,RWE npower,An Suidhe,Wind Onshore,19.3,0.9,23,,Operational,"Dalmally, Strathclyde. PA33   On the eastern shore of Loch Awe",Strathclyde,Scotland,Scotland,,200483,707563,04/08/2010,,,
3299,10/02/2011,PowerGen and Natural Power,Roughside Hill,Wind Onshore,30,1.25,24,,Operational,"Roughside Moss, Peebles",Borders,Scotland,Scotland,,333000,646200,15/09/2002,,,
3300,08/10/2013,PowerGen and  Natural Power Consultants Ltd,Bowbeat Wind Farm,Wind Onshore,31.2,1.3,24,,Operational,"Roughside Hill and Emily Bank, Peebles",Lothian,Scotland,Scotland,,329600,647500,05/09/2002,Bowbeat,Nordex N60,E.ON Renewables
3301,11/04/2011,Trigen,Hagshaw Hill Wind Farm,Wind Onshore,7.8,0.6,13,,Operational,The site lies 4km west of Douglas,Strathclyde,Scotland,Scotland,,278980,630740,01/11/1995,Hagshaw Hill,Bonus B600,ScottishPower
3308,05/10/2009,Vestas,Thorfinn Wind Farm - NM2000,Wind Onshore,2.3,1.15,2,,Operational,"Burgar Hill and the Wards, Evie, Orkney",Orkney Islands,Scotland,Scotland,KW17 2PJ,334790,1025240,01/04/2000,,,
3309,09/06/2010,Fivestone Ltd (subsidiary of Abbey Produce),Hill of Lybster,Wind Onshore,4.9,1.3,4,,Operational,"Forss Phase 2, Caithness",Highland,Scotland,Scotland,,302000,969500,08/02/2003,"Forss, Hill of Lybster",Bonus,-
3310,05/10/2009,Shetland Aerogenerators,Burradale Hill,Wind Onshore,3.7,0.75,5,,Operational,"Lerwick, Shetland, N Isles",Shetland,Scotland,Scotland,,442500,1142500,16/12/2000,Burradale Phase 1,Vestas V47,Shetland Aerogenerators
3313,06/11/2013,John Laing Environmental Assets Group,Castle Pill - Repowering,Wind Onshore,3.2,0.8,4,,Operational,"Steynton, Pembroke, Dyfed",Dyfed,Wales,Wales,SA7 1,191995,206665,01/06/2009,Castle Pill Farm Repowering,EWT 900,-
3321,05/01/2015,Windflow UK,New Holland,Wind Onshore,1,0.5,2,,Operational,"Land Near New Holland, Stratheast Road, Holm, Orkney, Orkney Isles",Orkney Islands,Scotland,Scotland,KW17 2SA,350053,1003214,20/10/2014,,,
3354,15/04/2016,Bernard Matthews,Weston Airfield Wind Turbines,Wind Onshore,3.6,1.8,2,,Operational,"The Old Airfield, Airfield Lane, Weston Longville",Norfolk,Eastern,England,NR9 5JF,609009,315326,15/03/2015,,,
3359,12/07/2017,Orton Park Wind Energy,Orton Park Farm,Wind Onshore,1.6,0.8,2,,Operational,"Orton Park Farm, Orton Park, Carlisle",Cumbria,North West,England,CA5 6JU,335490,553153,15/06/2017,,,
3361,23/02/2017,Private Developer,PROMISED LAND FARM,Wind Onshore,1,0.5,2,,Operational,"PROMISED LAND FARM, CRANK ROAD, KINGS MOSS, ST HELENS, LANCASHIRE, WA11 8RW",Merseyside,North West,England,,351169,401881,22/10/2014,,,
3368,17/05/2018,Private Developer,Nethercott Farm,Wind Onshore,1.5,0.5,3,,Operational,Land At Nethercott Farm Tetcott Holsworthy Devon ,Devon,South West,England,EX22 6RG,235330,96451,15/12/2016,,,
3370,28/04/2015,"Messrs Stevenson, Watson and Brunton",Bonerbo Wind Turbines,Wind Onshore,1.5,0.5,3,,Operational,Balmonth And Drumrack Farms Bonerbo Dunino ,Fife,Scotland,Scotland,,353841,707688,15/12/2014,,,
3378,05/01/2015,Princes Gate Spring Water,Princes Gate Spring Water,Wind Onshore,1.6,0.8,2,,Operational,"Princes Gate Spring Water, Ludchurch, Narberth, ",Dyfed,Wales,Wales,SA67 8JD,214885,211552,03/09/2014,,,
