no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"470","EA","EX192013160","Steel","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2019","01/01/2019","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"471","EA","EX19199913","Steel","L","Unimetals Recycling (UK) Limited","3242331","Active","01/01/2019","01/01/2019","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"472","EA","EX192005120","Steel","L","Valpak Recycling Ltd","04683865","Active","01/01/2019","01/01/2019","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R4 Recycling/reclamation of metals and metal compounds"
"473","EA","EX192009106","Steel","L","Viridor Resource Management Ltd","3649069","Active","01/01/2019","01/01/2019","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"474","NRW","WX192017702","Steel","L","D S Smith Recycling","00214967","Active","01/01/2019","01/01/2019","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R4 Recycling/reclamation of metals and metal compounds"
"475","NRW","WX192015704","Steel","L","Reddy Pai Metals Limited","07858597","Active","01/01/2019","01/01/2019","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"476","NRW","WX192018702","Steel","L","Tata Steel International (UK)
Limited","2755939","Active","01/01/2019","01/01/2019","30 Millbank LONDON SW1P 4WY","R4 Recycling/reclamation of metals and metal compounds"
"477","NIEA","NX192005145","Steel","L","Clearway Ltd","NI 14852","Active","01/01/2019","01/01/2019","East Twin Road BELFAST BT3 9EN","R4 Recycling/reclamation of metals and metal compounds"
"478","NIEA","NX192017102","Steel","L","Polymer Resource Management","NI643166","Active","01/01/2019","01/01/2019","Unit 6, Armagh Business Park, ARMAGH Armagh BT60 1HW","R4 Recycling/reclamation of metals and metal compounds"
"479","NIEA","NX192019101","Steel","L","Recycle Plastic UK Ltd","10999465","Active","01/01/2019","01/01/2019","33 Ravendale Park BELFAST Co Antrim BT6 0DA","R4 Recycling/reclamation of metals and metal compounds"
"480","NIEA","NX192009105","Steel","L","Re-Gen Limited","NI 44110","Active","01/01/2019","01/01/2019","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"481","NIEA","NX192006150","Steel","L","T-Met Ltd","NI 36781","Active","01/01/2019","01/01/2019","84 Armagh Road DUNGANNON Tyrone BT71 7JA","R4 Recycling/reclamation of metals and metal compounds"
"482","SEPA","SX1919990006","Steel","L","Christie & Son (Metal Merchants)
Ltd","SC68222","Cancelled","01/01/2019","01/07/2019","Lobnitz Dock RENFREW PA4 8SY","R4 Recycling/reclamation of metals and metal compounds"
"483","SEPA","SX1919990008","Steel","L","John R Adam & Sons Limited","SC030140","Cancelled","01/01/2019","01/02/2020","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"484","SEPA","SX1920050013","Steel","L","Robertson Metals Recycling Limited","SC105027","Cancelled","01/01/2019","01/02/2020","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"485","SEPA","SX192013112","Steel","S","WRC Recycling","SC370000","Cancelled","23/04/2019","01/02/2020","45 INCHINNAN Renfrew PA49RR","R4 Recycling/reclamation of metals and metal compounds"
"486","EA","EX192009108","Wood","S","McCarthy (UK) Ltd","3024621","Active","01/01/2019","01/01/2019","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"487","EA","EX192005118","Wood","L","Valpak Recycling Ltd","04683865","Active","01/01/2019","01/01/2019","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"488","NIEA","NX192018108","Wood","L","RecyCo","NI049526","Active","01/01/2019","01/01/2019","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
