no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"579","NIEA","NX232018105","Plastic","S","Plaswire Limited","05030750","Active","03/01/2023","03/01/2023","3 Halfpenny Industrial Estate LURGAN County Armagh BT66 8TP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"580","NIEA","NX232023101","Plastic","L","Poly Recycle Ltd","NI690855","Active","01/01/2023","01/01/2023","The Mount Business Centre BELFAST Northern Irelande BT6 8DD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"581","NIEA","NX232017103","Plastic","L","Polymer Resource Management","NI643166","Active","01/01/2023","01/01/2023","Unit 6, Armagh Business Park, ARMAGH Armagh BT60 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"582","NIEA","NX232020115","Plastic","L","ProtoGreen UK Ltd","NI667712","Active","01/01/2023","01/01/2023","Forsyth House BELFAST Northern Ireland BT2 8LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"583","NIEA","NX232014102","Plastic","L","RecyCo","NI049526","Active","01/01/2023","01/01/2023","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"584","NIEA","NX232006152","Plastic","L","Re-Gen Limited","NI 44110","Active","01/01/2023","01/01/2023","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"585","NIEA","NX232017105","Plastic","L","Van Werven (NI) Ltd","NI627056","Suspended","01/01/2023","03/11/2023","92 Cloughwater Road BALLYMENA Antrim BT43 6SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"586","NIEA","NX232012102","Plastic","L","Vanden Recycling Ltd","NI611544","Active","01/01/2023","01/01/2023","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"587","NIEA","NX232015101","Plastic","L","Volker Gruppe Limited","NI627429","Active","01/01/2023","01/01/2023","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"588","SEPA","SX232020105","Plastic","L","Amasha Ltd","SC367147","Active","01/01/2023","01/01/2023","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"589","SEPA","SX232017102","Plastic","S","Farne Salmon & Trout Limited","SC076613","Active","01/01/2023","01/01/2023","Station Road DUNS Berwickshire TD11 3HS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"590","SEPA","SX232022102","Plastic","S","Green Enviro Soloutions Ltd","SC725839","Cancelled","01/01/2023","11/08/2023","20-23 Woodside Place GLASGOW G3 7QL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"591","SEPA","SX232013113","Plastic","S","WRC Recycling","SC370000","Active","13/01/2023","13/01/2023","45 INCHINNAN Renfrew PA49RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"592","EA","EX232023102","Steel","L","Acetech Metals Ltd","03524563","Active","01/01/2023","01/01/2023","Studio 2 HULL North Lincolnshire HU1 1NQ","R4 Recycling/reclamation of metals and metal compounds"
"593","EA","EX232014139","Steel","L","Alutrade Ltd","1806258","Active","01/01/2023","01/01/2023","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"594","EA","EX232019179","Steel","S","Asha Expo & Co Ltd","6311578","Active","01/01/2023","01/01/2023","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"595","EA","EX232019150","Steel","L","Atlas Commodities Ltd","09307499","Active","21/07/2023","21/07/2023","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R4 Recycling/reclamation of metals and metal compounds"
"596","EA","EX232015147","Steel","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2023","01/01/2023","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"597","EA","EX232020165","Steel","S","Crossgreen Investments Ltd","09235821","Active","01/01/2023","01/01/2023","Waste Transfer Station LEEDS WEST YORKSHIRE LS9 0NX","R4 Recycling/reclamation of metals and metal compounds"
"598","EA","EX232010128","Steel","L","Donald Ward Ltd","1292288","Active","01/01/2023","01/01/2023","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"599","EA","EX23199914","Steel","L","European Metal Recycling Ltd","02954623","Active","01/01/2023","01/01/2023","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"600","EA","EX232021116","Steel","L","Global Metcorp Ltd","04278981","Active","01/01/2023","01/01/2023","GROVE HOUSE, 1ST FLOOR HARROW MIDDLESEX HA1 3AW","R4 Recycling/reclamation of metals and metal compounds"
"601","EA","EX232017108","Steel","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2023","01/01/2023","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R4 Recycling/reclamation of metals and metal compounds"
"602","EA","EX232023145","Steel","L","KLN Recycling Ltd","12392174","Active","15/05/2023","15/05/2023","Norfolk and Suffolk House DISS Norfolk IP22 4AE","R4 Recycling/reclamation of metals and metal compounds"
"603","EA","EX232023141","Steel","S","Lulworthco Ltd","06988892","Active","28/04/2023","28/04/2023","Kingsley House CHELTENHAM Gloucestershire GL51 4TQ","R4 Recycling/reclamation of metals and metal compounds"
"604","EA","EX232022125","Steel","L","Matrix Met Corp Ltd","12723932","Active","01/01/2023","01/01/2023","Kirby Lodge Facility CORBY Nothamptonshire NN17 3AS","R4 Recycling/reclamation of metals and metal compounds"
"605","EA","EX232020158","Steel","L","Monoworld Ltd","4080642","Active","01/01/2023","01/01/2023","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R4 Recycling/reclamation of metals and metal compounds"
"606","EA","EX232015139","Steel","L","Monoworld Recycling Ltd","06320557","Active","01/01/2023","01/01/2023","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"607","EA","EX232020122","Steel","L","Morris and Co (Handlers) Ltd","1240380","Active","01/01/2023","01/01/2023","The Water Tower DONCASTER South Yorks DN4 8DE","R4 Recycling/reclamation of metals and metal compounds"
"608","EA","EX232013183","Steel","L","Newport Recycling Ltd","2800814","Active","01/01/2023","01/01/2023","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R4 Recycling/reclamation of metals and metal compounds"
"609","EA","EX232016112","Steel","L","Oatley Resources Ltd","07924593","Active","01/01/2023","01/01/2023","Unit 304 DARWEN Lancashire BB31AE","R4 Recycling/reclamation of metals and metal compounds"
"610","EA","EX232023106","Steel","L","PBatch Consulting Limited","10412217","Active","01/01/2023","01/01/2023","9 HERTFORD SG13 8AG","R4 Recycling/reclamation of metals and metal compounds"
"611","EA","EX232020224","Steel","L","Plan B Management Solutions Ltd","05873377","Active","01/01/2023","01/01/2023","Gilmarde House BANBURY Oxfordshire OX16 9AB","R4 Recycling/reclamation of metals and metal compounds"
"612","EA","EX232020118","Steel","L","Promet (Metals & Trading) Ltd","09287181","Active","01/01/2023","01/01/2023","Unit 34-39 East Industrial Estate DINNINGTON S25 3AF","R4 Recycling/reclamation of metals and metal compounds"
"613","EA","EX232023156","Steel","L","Ronald Hull JNR Ltd","1278500","Active","08/06/2023","08/06/2023","8 Grange Mill Lane SHEFFIELD South Yorkshire S9 1HW","R4 Recycling/reclamation of metals and metal compounds"
"614","EA","EX23199923","Steel","L","S Norton & Co Ltd","1859428","Active","01/01/2023","01/01/2023","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"615","EA","EX232010152","Steel","L","Sackers Limited","01526052","Active","01/01/2023","01/01/2023","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"616","EA","EX232023125","Steel","L","SAFI TECHNOLOGIES LTD","13505454","Active","30/01/2023","30/01/2023","TrueCircle, LONDON WC2R1DA","R4 Recycling/reclamation of metals and metal compounds"
"617","EA","EX232019134","Steel","S","Sam Magnet UK Ltd","07131840","Active","01/01/2023","30/10/2023","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R4 Recycling/reclamation of metals and metal compounds"
"618","EA","EX232023181","Steel","L","SNR INC Ltd","07807095","Active","04/10/2023","04/10/2023","5 Indigo Drive HINCKLEY LE10 2QJ","R4 Recycling/reclamation of metals and metal compounds"
"619","EA","EX232016114","Steel","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2023","01/01/2023","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R4 Recycling/reclamation of metals and metal compounds"
"620","EA","EX232013160","Steel","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2023","01/01/2023","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"621","EA","EX23199913","Steel","L","Unimetals Recycling (UK) Limited","3242331","Active","01/01/2023","01/01/2023","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"622","EA","EX232021122","Steel","L","Vipa Lausanne SA","00866521","Active","01/01/2023","01/01/2023","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R4 Recycling/reclamation of metals and metal compounds"
"623","EA","EX232009106","Steel","L","Viridor Resource Management Ltd","3649069","Active","01/01/2023","01/01/2023","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"624","NRW","WX232023702","Steel","L","AMG Resources Ltd","1516685","Active","01/01/2023","01/01/2023","Nevills Dock LLANELLI Carmarthen SA15 2HD","R4 Recycling/reclamation of metals and metal compounds"
"625","NRW","WX232015704","Steel","L","Reddy Pai Metals Limited","07858597","Active","01/01/2023","01/01/2023","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"626","NIEA","NX232005145","Steel","L","Clearway Ltd","NI 14852","Active","01/01/2023","01/01/2023","East Twin Road BELFAST BT3 9EN","R4 Recycling/reclamation of metals and metal compounds"
"627","NIEA","NX232023105","Steel","L","FM Metals Limited","NI615626","Active","01/01/2023","01/01/2023","9 LACKAGHBOY ROAD ENNISKILLEN FERMANAGH BT744RL","R4 Recycling/reclamation of metals and metal compounds"
"628","NIEA","NX232023113","Steel","L","McKinstry Metal Recycling","NI645645","Active","10/02/2023","10/02/2023","50 trench Road CO.ANTRIM BT364TY","R4 Recycling/reclamation of metals and metal compounds"
"629","NIEA","NX232023117","Steel","S","McKinstry Skip Hire","NI046471","Active","12/01/2023","12/01/2023","81-83 Belfast Road CRUMLIN Antrim BT294TL","R4 Recycling/reclamation of metals and metal compounds"
"630","NIEA","NX232023103","Steel","L","Mulholland Scrap Metals Ltd","NI066093","Active","01/01/2023","01/01/2023","39 Maine Road BALLYMENA (none) BT42 2LW","R4 Recycling/reclamation of metals and metal compounds"
"631","NIEA","NX232009105","Steel","L","Re-Gen Limited","NI 44110","Active","01/01/2023","01/01/2023","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"632","NIEA","NX232006150","Steel","L","T-Met Ltd","NI 36781","Active","01/01/2023","01/01/2023","84 Armagh Road DUNGANNON Tyrone BT71 7JA","R4 Recycling/reclamation of metals and metal compounds"
"633","SEPA","SX232020104","Steel","L","Amasha Ltd","SC367147","Active","01/01/2023","01/01/2023","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R4 Recycling/reclamation of metals and metal compounds"
"634","SEPA","SX2319990008","Steel","L","John R Adam & Sons Limited","SC030140","Active","01/01/2023","01/01/2023","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"635","SEPA","SX2320050013","Steel","L","Robertson Metals Recycling Limited","SC105027","Active","01/01/2023","01/01/2023","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"636","EA","EX232023138","Wood","L","Sylvagen Limited","10992234","Active","12/04/2023","12/04/2023","UNIT F LAMBERHURST KENT TN3 8LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"637","NIEA","NX232023110","Wood","S","McKinstry Biomass","NI46471","Active","12/01/2023","12/01/2023","20 Northern Rd BELFAST Co.Antrim BT39AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"638","NIEA","NX232023119","Wood","S","McKinstry Skip Hire","NI046471","Active","12/01/2023","12/01/2023","81-83 Belfast Road CRUMLIN Antrim BT294TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"639","NIEA","NX232018108","Wood","L","RecyCo","NI049526","Active","01/01/2023","01/01/2023","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
