no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"358","EA","EX202009213","Paper/board","L","Cycle Link (UK) Limited","6903278","Active","01/01/2020","01/01/2020","6 LORDS COURT BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"359","EA","EX202020251","Paper/board","L","DTS Trading Limited","08065330","Active","07/09/2020","07/09/2020","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"360","EA","EX202017103","Paper/board","L","ECO Recycling (UK) Ltd","7400728","Active","01/01/2020","01/01/2020","317 Golden Hill Lane LEYLAND Lancashire PR25 2YJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"361","EA","EX202016131","Paper/board","L","Ekman Recycling Ltd","05102386","Active","01/01/2020","01/01/2020","10th Floor, Hyde House LONDON London NW9 6LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"362","EA","EX202018132","Paper/board","L","Envirocon Ltd","09594765","Active","01/01/2020","01/01/2020","Unit 3 Locking road Business Park WESTON SUPER MARE Somerset BS233HF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"363","EA","EX202020175","Paper/board","L","Ependys Marivers UK Ltd","12351688","Active","28/02/2020","28/02/2020","C/O Alexander Knight Ltd ALTRINCHAM WA14 2EX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"364","EA","EX202018138","Paper/board","L","Eurokey Recycling Ltd","03089592","Active","01/01/2020","01/01/2020","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"365","EA","EX202020233","Paper/board","L","European Polymers Ltd","09716631","Active","29/06/2020","29/06/2020","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"366","EA","EX202020106","Paper/board","S","Gemini Corporation NV","","Active","01/01/2020","01/01/2020","Gemini House ANTWERP A0 0AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"367","EA","EX202016142","Paper/board","L","Global Plastic (UK) Ltd","08614293","Active","01/01/2020","01/01/2020","56 Cedar Drive ATTLEBOROUGH NORFOLK NR17 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"368","EA","EX202020150","Paper/board","L","Global Waste Commodities Ltd","12132875","Active","01/01/2020","01/01/2020","100 Pall Mall LONDON SW1Y 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"369","EA","EX202020246","Paper/board","S","Green Channel Recycling Ltd","09048390","Active","28/08/2020","28/08/2020","Avon House SOLIHULL West Midland B90 4AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"370","EA","EX202005109","Paper/board","L","Independent Waste Paper
Producers Ltd","1247369","Active","01/01/2020","01/01/2020","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"371","EA","EX202020213","Paper/board","S","Intec Future Solutions Ltd","12407798","Active","01/05/2020","01/05/2020","The Hub Business Centre IPSWICH Suffolk IP1 2QA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"372","EA","EX20200213","Paper/board","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2020","01/01/2020","St. Anne's House NEWBURY Berkshire RG14 1JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"373","EA","EX20200211","Paper/board","L","International Recovered Paper Ltd","3947775","Active","01/01/2020","01/01/2020","239 Kensington Hight Street LONDON LONDON W8 6SN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"374","EA","EX202017106","Paper/board","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2020","01/01/2020","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"375","EA","EX202020225","Paper/board","L","KLN Recycling Ltd","12392174","Active","28/05/2020","28/05/2020","Norfolk and Suffolk House DISS Norfolk IP22 4AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"376","EA","EX202018102","Paper/board","L","Lovell Recycling Ltd","07286174","Cancelled","01/01/2020","17/06/2020","Unit 7 Epic Park TELFORD Shropshire TF74BF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"377","EA","EX202020110","Paper/board","L","LV Recycling Ltd","12204102","Active","01/01/2020","01/01/2020","Cavell House LONDON NW9 5GX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"378","EA","EX202019125","Paper/board","L","Midan Global Ltd","11777163","Active","01/01/2020","01/01/2020","7 Dawlish Avenue LONDON N13 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"379","EA","EX202006653","Paper/board","L","MLM Ltd","5372017","Active","01/01/2020","01/01/2020","Landmark House CHEADLE HULME Cheshire SK8 7BS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"380","EA","EX202020156","Paper/board","L","Monoworld Ltd","4080642","Active","14/01/2020","14/01/2020","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"381","EA","EX202020160","Paper/board","L","Monoworld Recycling Ltd","06320557","Active","14/01/2020","14/01/2020","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"382","EA","EX202019101","Paper/board","L","Newport Recycling Ltd","2800814","Active","01/01/2020","01/01/2020","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"383","EA","EX202019107","Paper/board","L","Northwood Recycling Ltd","07089478","Active","01/01/2020","01/01/2020","Waterside DISLEY Stockport SK12 2HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"384","EA","EX202013186","Paper/board","L","Oatley Resources Ltd","07924593","Active","01/01/2020","01/01/2020","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"385","EA","EX202020142","Paper/board","S","OM Synergies Ltd","8786463","Active","01/01/2020","01/01/2020","146 Hagley Road BIRMINGHAM West Midlands B16 9NX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"386","EA","EX202020247","Paper/board","S","Palm Environmental Ltd","11376906","Active","28/08/2020","28/08/2020","12 West Park Road SUNDERLAND Tyne And Wear SR6 7RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"387","EA","EX202018159","Paper/board","L","Paperlink International Ltd","06312366","Active","01/01/2020","01/01/2020","Unit 4 Flexspace Canterbury CANTERBURY CT3 4AL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"388","EA","EX202020145","Paper/board","L","Pasha Recycling Services Ltd","11640718","Active","01/01/2020","01/01/2020","27 Goodlass Road LIVERPOOL L24 9HJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"389","EA","EX202020221","Paper/board","L","Plan B Management Solutions Ltd","05873377","Active","22/05/2020","22/05/2020","Gilmarde House BANBURY Oxfordshire OX16 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"390","EA","EX202019168","Paper/board","L","Price & Pierce Fiber","","Active","01/01/2020","01/01/2020","c/o Gould Paper Sales UK Ltd LEATHERHEAD Surrey KT22 7LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"391","EA","EX202018155","Paper/board","L","Recovered Paper Management Ltd","11070354","Active","20/01/2020","20/01/2020","37A Station Road LONGFIELD Kent DA3 7QD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"392","EA","EX202019158","Paper/board","L","Recycling UK Ltd","3562710","Active","01/01/2020","01/01/2020","10 Portal Business Park TARPORLEY Cheshire CW6 9DL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"393","EA","EX202018151","Paper/board","L","RRS London Ltd","10039298","Cancelled","01/01/2020","23/06/2020","Union Yard KENT Kent DA8 2AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"394","EA","EX202020134","Paper/board","L","Ruse & Co Ltd","9369696","Active","01/01/2020","01/01/2020","5 - 7 Tanner Street LONDON SE1 3LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"395","EA","EX202019175","Paper/board","L","SAICA Natur UK Ltd","02952592","Active","01/01/2020","01/01/2020","144 Manchester Road MANCHESTER Greater Manchester M31 4QN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"396","EA","EX202019133","Paper/board","S","Sam Magnet UK Ltd","07131840","Active","04/02/2020","04/02/2020","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"397","EA","EX202020113","Paper/board","S","Seal Metal Recycling Ltd","06260110","Active","01/01/2020","01/01/2020","23 Allerton park LEEDS West Yorkshire LS74ND","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"398","EA","EX202017105","Paper/board","L","Smurfit Kappa UK Ltd","1017013","Active","01/01/2020","01/01/2020","Amington House, 17 Galena Close TAMWORTH B77 4AS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"399","EA","EX202014124","Paper/board","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2020","01/01/2020","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"400","EA","EX202018129","Paper/board","L","Total Commodities Ltd","6407218","Active","01/01/2020","01/01/2020","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"401","EA","EX202018147","Paper/board","L","Totus Environmental Ltd","7708260","Active","01/01/2020","01/01/2020","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"402","EA","EX20200319","Paper/board","S","Valpak Recycling Ltd","04683865","Active","01/01/2020","01/01/2020","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"403","EA","EX202018154","Paper/board","L","VG Recycling Group Ltd","10539557","Active","01/01/2020","01/01/2020","Suite 1C, Lincs Gateway Business Park SPALDING PE126FY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"404","EA","EX202018145","Paper/board","L","Vipa Lausanne SA","00866521","Active","01/01/2020","01/01/2020","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"405","EA","EX202020183","Paper/board","L","Vipa Packaging UK Ltd","06943583","Active","11/03/2020","11/03/2020","CARLYLE HOUSE LONDON SW1V 1EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"406","EA","EX202009104","Paper/board","L","Viridor Resource Management Ltd","3649069","Active","01/01/2020","01/01/2020","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"407","EA","EX202013178","Paper/board","L","Visy Recycling Europe Ltd","07199767","Active","01/01/2020","01/01/2020","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"408","EA","EX202019141","Paper/board","L","W R Fibers UK Ltd","08421977","Active","01/01/2020","01/01/2020","6 Lords Court BASILDON essex SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"409","EA","EX202020135","Paper/board","L","Waste Paper Trade C.V.","","Active","01/01/2020","01/01/2020","6 Lords Court Cricketers Way BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"410","EA","EX20200122","Paper/board","L","Williams Recycling UK Ltd","2748860","Active","01/01/2020","01/01/2020","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"411","EA","EX202019114","Paper/board","L","Winfibre (UK) Company Ltd","11281149","Active","01/01/2020","01/01/2020","12 The Triangle NOTTINGHAM Nottinghamshire NG2 1AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"412","NRW","WX202013162","Paper/board","L","D S Smith Recycling","00214967","Active","01/01/2020","01/01/2020","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"413","NRW","WX20200323","Paper/board","L","Paper Trade Ltd","4795100","Active","01/01/2020","01/01/2020","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"414","NIEA","NX202017104","Paper/board","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2020","01/01/2020","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"415","NIEA","NX202015102","Paper/board","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2020","01/01/2020","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"416","NIEA","NX202020104","Paper/board","S","McKinstry Skip Hire","NI046471","Active","01/01/2020","01/01/2020","81-83 Belfast Road CRUMLIN Antrim BT294TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"417","NIEA","NX202020113","Paper/board","L","One World Environmental Services","","Active","02/04/2020","02/04/2020","180 LOCKSLEY PARK BELFAST ANTRIM BT10 0AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"418","NIEA","NX202017101","Paper/board","L","RecyCo","NI049526","Active","01/01/2020","01/01/2020","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"419","NIEA","NX202009103","Paper/board","L","Re-Gen Limited","NI 44110","Active","01/01/2020","01/01/2020","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"420","NIEA","NX202016101","Paper/board","L","Vanden Recycling Ltd","NI611544","Active","01/01/2020","01/01/2020","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"421","NIEA","NX202019103","Paper/board","L","Volker Gruppe Limited","NI627429","Active","01/01/2020","01/01/2020","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"422","SEPA","SX202019107","Paper/board","L","Amasha Ltd","SC367147","Cancelled","01/01/2020","01/02/2021","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"423","EA","EX202019146","Plastic","L","3R Technology UK Ltd","11188539","Active","01/01/2020","01/01/2020","21-22 Roman Way PRESTON Lancashire PR2 5BB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"424","EA","EX202009179","Plastic","L","99P Recycling Limited","6090301","Active","01/01/2020","01/01/2020","Office 3/13 MANCHESTER Lancashire M35 9BG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"425","EA","EX202020184","Plastic","L","AA Recycling Ltd","11329038","Active","12/03/2020","12/03/2020","30 High Street MILTON KEYNES MK13 0BT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"426","EA","EX202017126","Plastic","L","ABC Business Trading Ltd","10360682","Active","01/01/2020","01/01/2020","30 Wentworth Way HARBORNE B32 2UZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"427","EA","EX202020209","Plastic","L","Accoil Paper Recycling Ltd","08754963","Active","30/04/2020","30/04/2020","9a Maypole Crescent ERITH Kent DA8 2JZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"428","EA","EX202019147","Plastic","S","Accrued Plastic Ltd","3952162","Active","01/01/2020","01/01/2020","Heasandford Industrial Estate BURNLEY Lancashire BB10 2BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"429","EA","EX202020195","Plastic","S","Agricycle Ltd","05256789","Active","31/03/2020","31/03/2020","Barff Farm MARKET RASEN Lincolnshire LN8 2AG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"430","EA","EX202019186","Plastic","S","Albion Power Capital Ltd","10378016","Active","01/01/2020","01/01/2020","Unit 1.17, International House BRENTFORD TW8 0GP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"431","EA","EX202018124","Plastic","S","All Pallets Ltd","2794548","Active","01/01/2020","01/01/2020","Unit 6, Alder Close EASTBOURNE East Sussex BN23 6QF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"432","EA","EX202020259","Plastic","S","Allplast Solutions Ltd","12597873","Active","08/10/2020","08/10/2020","International House MANCHESTER M2 3HZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"433","EA","EX202020196","Plastic","S","Amafhh Group Ltd","11969208","Active","01/04/2020","01/04/2020","3A LEICESTER Leicestershire LE5 0PT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"434","EA","EX202020192","Plastic","S","Anglia Green Recycling Ltd","12322058","Active","31/03/2020","31/03/2020","35 Gunton Road WYMONDHAM NORFOLK NR18 0QP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"435","EA","EX202020169","Plastic","S","AO Recycling Ltd","5486613","Active","05/02/2020","05/02/2020","AO Recycling TELFORD Shropshire TF74ER","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"436","EA","EX202020257","Plastic","S","Apex-Eco Ltd","12588893","Active","29/09/2020","29/09/2020","55-57 Moorgate Street ROTHERHAM South Yorkshire S60 2EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"437","EA","EX202020152","Plastic","L","Arundel & Co Trading and
Consulting Ltd","05512199","Active","01/01/2020","01/01/2020","58-60 Kensington Church Street LONDON United Kingdom W8 4DB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"438","EA","EX202018109","Plastic","L","Asha Expo & Co Ltd","6311578","Active","01/01/2020","01/01/2020","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"439","EA","EX202019151","Plastic","L","Atlas Commodities Ltd","09307499","Active","01/01/2020","01/01/2020","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"440","EA","EX202020232","Plastic","S","Ava Polymers Ltd","12576662","Active","22/06/2020","22/06/2020","Suite 2a Blackthorn House, BIRMIGHAM B3 1RL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"441","EA","EX202014122","Plastic","L","Bolton Brothers Ltd","3745354","Active","01/01/2020","01/01/2020","Bramford Road IPSWICH Suffolk IP6 0SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"442","EA","EX202016141","Plastic","L","Boost Recycling Ltd","06235786","Active","01/01/2020","01/01/2020","47 SWAFFHAM ROAD BURWELL CAMBRIDGESHIRE CB25 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"443","EA","EX202019137","Plastic","S","Cedo Ltd","00934776","Active","01/01/2020","01/01/2020","Halesfield 11 TELFORD United Kingdom TF7 4LZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"444","EA","EX202020171","Plastic","S","Chester Pardoe Ltd","11252458","Active","10/02/2020","18/03/2021","38D HOLYHEAD ROAD BIRMINGHAM WEST MIDLANDS B21 0LS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"445","EA","EX20199931","Plastic","L","Choice Packaging Solutions Ltd","3379742","Active","01/01/2020","01/01/2020","Choice Packaging Solutions Limited MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"446","EA","EX202011106","Plastic","L","Choice Trading International Ltd","5210770","Active","01/01/2020","01/01/2020","Denmark House MILTON KEYNES Buckinghamshire MK11 3DP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"447","EA","EX202020204","Plastic","L","Clarke Eco Ltd","12076822","Suspended","22/04/2020","11/11/2020","Unit 3 ROTHERHAM S62 6JL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"448","EA","EX202016158","Plastic","L","Clean Tech UK Ltd","10445078","Active","01/01/2020","01/01/2020","Hemswell Business Park HEMSWELL Lincolnshire DN21 5TU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"449","EA","EX202015133","Plastic","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2020","01/01/2020","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"450","EA","EX202020131","Plastic","S","Complete Recycling Services Ltd","11192013","Active","01/01/2020","01/01/2020","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"451","EA","EX202018121","Plastic","L","Connect Recycling Ltd","10578267","Cancelled","01/01/2020","02/07/2020","36 Little Mill Close NUNEATON Warwickshire CV13 0HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"452","EA","EX202018157","Plastic","L","Cores Environment UK Ltd","10278495","Active","01/01/2020","01/01/2020","34 Ely Place LONDON EC1N 6TD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"453","EA","EX202018116","Plastic","S","Coveris Flexibles UK Ltd","02925612","Active","01/01/2020","01/01/2020","Tenens Way BOSTON Lincolnshire PE21 7SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"454","EA","EX202020163","Plastic","S","DJO Waste Recycling Ltd","12253715","Active","17/01/2020","17/01/2020","UNIT 1A, BILSTON KEY INDUSTRIAL ESTATE BILSTON WEST MIDLAND WV14 7DW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"455","EA","EX202014120","Plastic","L","DTS Trading Limited","08065330","Active","01/01/2020","01/12/2020","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"456","EA","EX202017104","Plastic","L","ECO Recycling (UK) Ltd","7400728","Cancelled","01/01/2020","06/11/2020","317 Golden Hill Lane LEYLAND Lancashire PR25 2YJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"457","EA","EX202016124","Plastic","S","EcoGen Recycling Ltd","07142072","Active","01/01/2020","01/01/2020","Stoke Charity Road, Kings Worthy WINCHESTER Hampshire SO21 2RP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"458","EA","EX202020252","Plastic","L","Ecogenix Ltd","12627525","Suspended","07/09/2020","24/11/2020","Unit 1 CHESTERFIELD Derbyshire S41 9BH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"459","EA","EX202017121","Plastic","L","Ecosky Environmental Solutions Ltd","10073147","Active","01/01/2020","08/01/2021","Adamson House MANCHESTER M20 2YY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"460","EA","EX202017130","Plastic","L","EDU Case UK Ltd","08888722","Active","01/01/2020","01/01/2020","Watling Chambers West Suit STAFFORDSHIRE WS11 0BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"461","EA","EX202015128","Plastic","L","EF Plastics UK Ltd","08821335","Active","07/05/2020","07/05/2020","Export Depot METHWOLD Norfolk IP26 4PR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"462","EA","EX202020104","Plastic","L","Ekman Recycling Ltd","05102386","Active","01/01/2020","01/01/2020","10th Floor, Hyde House LONDON London NW9 6LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"463","EA","EX202019164","Plastic","L","Ekocycle Ltd","12018931","Active","01/01/2020","01/01/2020","24 Skipper House NORWICH Norfolk NR13EZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"464","EA","EX202020180","Plastic","S","Ekorix Ltd","12190373","Active","06/03/2020","06/03/2020","34 Laurel Crescent ROMFORD Essex RM7 0RT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"465","EA","EX202016116","Plastic","S","Envira Limited","04184947","Active","01/01/2020","01/01/2020","The Recycling Centre WEST BROMWICH West Midlands B70 7JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"466","EA","EX202017136","Plastic","L","Enviro (GY) Limited","4759509","Active","01/01/2020","01/01/2020","Enviro Gy Ltd GRIMSBY N.E.Lincs DN31 2TT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"467","EA","EX202018135","Plastic","L","Envirocon Ltd","09594765","Active","01/01/2020","01/01/2020","Unit 3 Locking road Business Park WESTON SUPER MARE Somerset BS233HF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"468","EA","EX202020176","Plastic","L","Ependys Marivers UK Ltd","12351688","Active","28/02/2020","28/02/2020","C/O Alexander Knight Ltd ALTRINCHAM WA14 2EX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"469","EA","EX20200111","Plastic","L","Eurokey Recycling Ltd","03089592","Active","01/01/2020","01/01/2020","Kelsall House TELFORD Shropshire TF3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"470","EA","EX202016121","Plastic","L","European Polymers Ltd","09716631","Active","01/01/2020","01/01/2020","50 High Pavement NOTTINGHAM NG1 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
