no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,type,site_address,classification_of_operation
"428","EA","EX222021137","Plastic","S","Goldman Commodities Ltd","09323278","Suspended","13/01/2022","04/08/2022","Accredited Exporters","2 Milestone Court DONCASTER South Yorkshire DN4 7AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"429","EA","EX222015116","Plastic","L","Green Channel Recycling Ltd","09048390","Active","01/01/2022","01/01/2022","Accredited Exporters","Avon House SOLIHULL West Midland B90 4AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"430","EA","EX222020191","Plastic","L","Green Earth Plastic Ltd","11733026","Active","01/01/2022","01/01/2022","Accredited Exporters","2 Delph Lane BLACKBURN Lancashire BB1 2BE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"431","EA","EX222019152","Plastic","S","Green Meadow Ltd T/A Acorn
Recyclers","03628414","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 61 Wymeswold Industrial Park LOUGHBOROUGH Leicestershire LE12 5TY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"432","EA","EX222021106","Plastic","S","Green Plastics Ltd","12501493","Active","01/01/2022","01/01/2022","Accredited Exporters","22 Campion close UXBRIDGE UB8 3PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"433","EA","EX222019189","Plastic","L","Gulf Plastics Ltd","9272252","Active","01/01/2022","01/01/2022","Accredited Exporters","SUITE D, 5 CHORLEY NEW ROAD BOLTON BL1 4QR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"434","EA","EX222018125","Plastic","S","Higgins Recycling Ltd","07710143","Active","13/01/2022","13/01/2022","Accredited Exporters","WYNN COTTAGE FARM GOOLE EAST YORKSHIRE DN14 7LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"435","EA","EX222022103","Plastic","S","I R New Plastikex Ltd","12032504","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit A 82 James Carter Road SUFFOLK IP28 7DE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"436","EA","EX222009117","Plastic","S","Ideal Recycling Ltd","05838501","Active","01/01/2022","01/01/2022","Accredited Exporters","1119A Ashton Old Road MANCHESTER LANCASHIRE M11 1AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"437","EA","EX222020228","Plastic","L","Independent Waste Paper
Producers Ltd","1247369","Active","01/01/2022","01/01/2022","Accredited Exporters","Heritage House, DAVENTRY Northants NN11 4GD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"438","EA","EX222020214","Plastic","L","Intec Future Solutions Ltd","12407798","Active","01/01/2022","19/08/2022","Accredited Exporters","The Hub Business Centre IPSWICH Suffolk IP1 2QA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"439","EA","EX222021110","Plastic","L","Interplas Recycling Ltd","12693662","Active","01/01/2022","01/01/2022","Accredited Exporters","473 London Road CAMBERLEY Surrey GU153JA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"440","EA","EX222015108","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2022","01/01/2022","Accredited Exporters","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"441","EA","EX222020226","Plastic","L","KLN Recycling Ltd","12392174","Active","01/01/2022","01/01/2022","Accredited Exporters","Norfolk and Suffolk House DISS Norfolk IP22 4AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"442","EA","EX222013170","Plastic","L","Love Waste Limited","7550339","Active","01/01/2022","01/01/2022","Accredited Exporters","1 Warburton Hey RAINHILL Merseyside L35 4LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"443","EA","EX222019132","Plastic","S","Luojia Enterprise Ltd","9851076","Active","13/01/2022","13/01/2022","Accredited Exporters","12 John Princess Street LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"444","EA","EX222020111","Plastic","S","LV Recycling Ltd","12204102","Active","01/01/2022","01/01/2022","Accredited Exporters","Cavell House LONDON NW9 5GX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"445","EA","EX222019187","Plastic","S","Manchester Paper Plastic Ltd","09147419","Active","01/01/2022","01/01/2022","Accredited Exporters","135 Bennett Street MANCHESTER M12 5BW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"446","EA","EX222017131","Plastic","L","Materials Recovery Ltd","07853239","Active","01/01/2022","01/01/2022","Accredited Exporters","Technology Centre WOLVERHAMPTON West Midlands WV10 9RU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"447","EA","EX222020188","Plastic","S","Max Traders (UK) Ltd","5380840","Active","23/02/2022","23/02/2022","Accredited Exporters","43 Saxon Road ILFORD Essex IG1 2PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"448","EA","EX222019126","Plastic","L","Midan Global Ltd","11777163","Active","25/02/2022","25/02/2022","Accredited Exporters","7 Dawlish Avenue LONDON N13 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"449","EA","EX222021160","Plastic","L","Midwest Polychem Ltd","12741152","Active","01/01/2022","01/01/2022","Accredited Exporters","Laurel Lodge SPALDING Lincolnshire PE12 8JB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"450","EA","EX222020159","Plastic","L","Monoworld Ltd","4080642","Active","01/01/2022","01/01/2022","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"451","EA","EX222015140","Plastic","L","Monoworld Recycling Ltd","06320557","Active","01/01/2022","01/01/2022","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"452","EA","EX222016119","Plastic","L","MV Recycling UK Ltd","7079676","Active","01/01/2022","01/01/2022","Accredited Exporters","Building 18 PRESTON Lancashire PR4 0TL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"453","EA","EX222017137","Plastic","S","NBK Recycling UK Ltd","10791291","Active","01/01/2022","01/01/2022","Accredited Exporters","2 wootton close SOLIHULL United Kingdom B93 0EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"454","EA","EX222015113","Plastic","L","Nevis Resources Ltd","09357244","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 30, Innovation House BISHOP AUCKLAND County Durham DL14 6XB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"455","EA","EX222014103","Plastic","S","NEW DAY RECYCLING LTD","8190172","Active","05/01/2022","05/01/2022","Accredited Exporters","3 Warwick Court STOKE PRIOR Bromsgrove B60 4AD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"456","EA","EX222020199","Plastic","L","New Earth Solutions (West) Ltd","06968057","Active","01/01/2022","01/01/2022","Accredited Exporters","The MRF GRANTHAM Lincolnshire NG32 3EW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"457","EA","EX222019145","Plastic","L","New Ruyee Ltd","09250376","Active","01/01/2022","01/01/2022","Accredited Exporters","Golden Cross House LONDON WC2N 4JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"458","EA","EX222019129","Plastic","L","Newport Recycling Ltd","2800814","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 3, Aston House NEWPORT Shropshire TF10 7NB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"459","EA","EX222020238","Plastic","S","Oak Bank Solutions Ltd","12216652","Active","01/01/2022","01/01/2022","Accredited Exporters","81D Crayford Way DARTFORD Kent DA1 4JY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"460","EA","EX222013187","Plastic","L","Oatley Resources Ltd","07924593","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"461","EA","EX222020248","Plastic","L","Palm Environmental Ltd","11376906","Active","17/01/2022","17/01/2022","Accredited Exporters","12 West Park Road SUNDERLAND Tyne And Wear SR6 7RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"462","EA","EX222018117","Plastic","L","Philip Tyler Polymers Ltd","02877316","Active","01/01/2022","01/01/2022","Accredited Exporters","Globe House CIRENCESTER Glos GL71YG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"463","EA","EX222021131","Plastic","L","Plan B Management Solutions Ltd","05873377","Active","01/01/2022","01/01/2022","Accredited Exporters","Gilmarde House BANBURY Oxfordshire OX16 9AB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"464","EA","EX222019172","Plastic","L","Plasport Recycling Ltd","12032055","Active","12/01/2022","12/01/2022","Accredited Exporters","Unit 11,Bays 1 &2, BIRMINGHAM uk B64 5QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"465","EA","EX222021115","Plastic","L","Plastic Network Ltd","11791944","Active","01/01/2022","01/01/2022","Accredited Exporters","Suite 10 BRACKNELL Berkshire RG12 8FB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"466","EA","EX222020236","Plastic","L","Polo Polymer Ltd","12366995","Active","01/01/2022","01/01/2022","Accredited Exporters","71-75 Shelton Street LONDON WC2H 9JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"467","EA","EX222014127","Plastic","L","Puzhou International Ltd","06971257","Active","01/01/2022","01/01/2022","Accredited Exporters","St Peters Gate SUNDERLAND Tyne & Wear SR6 0AN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"468","EA","EX222015142","Plastic","L","Ravago Manufacturing UK Ltd","4789043","Active","01/01/2022","01/01/2022","Accredited Exporters","WEST BRIDGEWATER STREET LEIGH LANCASHIRE WN74HB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"469","EA","EX222021158","Plastic","L","Reality Trade UK Ltd","12091357","Active","01/01/2022","01/01/2022","Accredited Exporters","30 Turin Court LONDON TW8 9HX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"470","EA","EX222022106","Plastic","S","Recycle for Green Ltd","12415337","Active","01/01/2022","01/01/2022","Accredited Exporters","12 WHERRY ROAD NORWICH NORFOLK NR11WS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"471","EA","EX222020194","Plastic","L","Recycled UK Ltd","05680775","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 22, 23 & 24 COSELEY West Midlands WV14 8XR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"472","EA","EX222016144","Plastic","L","Redland International Recycling Ltd","5370675","Active","01/01/2022","01/01/2022","Accredited Exporters","Fir cottage CHELTENHAM Gloucestershire GL53 9QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"473","EA","EX222016104","Plastic","L","Reef Recycling Ltd","9178638","Active","01/01/2022","01/01/2022","Accredited Exporters","Tadcaster Enterprise Park, Commer House, TADCASTER North Yorkshire LS24 9JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"474","EA","EX222009115","Plastic","S","Regenthill Limited","3766746","Active","07/03/2022","07/03/2022","Accredited Exporters","Fyfield Road ANDOVER Hampshire SP118DN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"475","EA","EX222020186","Plastic","S","Retech Recycling Ltd","4297313","Active","18/05/2022","18/05/2022","Accredited Exporters","Empire Works HALIFAX West Yorkshire HX3 6SG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"476","EA","EX22199930","Plastic","L","Roydon Resource Recovery Ltd","3852634","Active","01/01/2022","01/01/2022","Accredited Exporters","Units 1 - 3 SWINTON Manchester M27 8LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"477","EA","EX222016145","Plastic","L","Ruse & Co Ltd","9369696","Active","01/01/2022","01/01/2022","Accredited Exporters","5 - 7 Tanner Street LONDON SE1 3LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"478","EA","EX222016152","Plastic","L","Sharp Polymer Solutions Ltd","08004737","Active","01/01/2022","01/01/2022","Accredited Exporters","Big Picture House GOOLE YORKSHIRE DN14 0DE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"479","EA","EX222014141","Plastic","L","Soaroc International Ltd","07729846","Active","01/01/2022","01/01/2022","Accredited Exporters","BizSpace ALTRINCHAM Cheshire WA14 5NQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"480","EA","EX222014126","Plastic","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2022","01/01/2022","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"481","EA","EX222021153","Plastic","L","Tam Hangers (UK) Reuse Ltd","12534946","Active","21/03/2022","21/03/2022","Accredited Exporters","Unit 2 SHEFFIELD South Yorkshire S359ZX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"482","EA","EX222021112","Plastic","L","Thorhild Ltd","12517065","Suspended","01/01/2022","04/08/2022","Accredited Exporters","Unit 18 Bankwood Industrial Estate DONCASTER DN11 0PS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"483","EA","EX222022123","Plastic","L","TM RECYCLING UK LTD","13849213","Active","03/05/2022","03/05/2022","Accredited Exporters","133 Spring Road BOURNMOUTH Dorset BH1 4PU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"484","EA","EX222022114","Plastic","S","Total Brokerage Solutions Ltd","13244865","Cancelled","21/02/2022","12/10/2022","Accredited Exporters","156 Fonthill Road LIVERPOOL L4 1QF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"485","EA","EX222017118","Plastic","L","Total Commodities Ltd","6407218","Active","18/01/2022","18/01/2022","Accredited Exporters","Devonshire House STANMORE Middlesex HA7 1JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"486","EA","EX222018149","Plastic","L","Totus Environmental Ltd","7708260","Active","01/01/2022","01/01/2022","Accredited Exporters","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"487","EA","EX222018120","Plastic","L","UK Key International Trading Ltd","10852984","Active","01/01/2022","01/01/2022","Accredited Exporters","12 JOHN PRINCES STREET LONDON LONDON W1G 0JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"488","EA","EX2220013","Plastic","S","Valpak Recycling Ltd","04683865","Active","01/01/2022","01/01/2022","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"489","EA","EX222018130","Plastic","L","Van Werven UK Ltd","07811267","Active","01/01/2022","01/01/2022","Accredited Exporters","Selby Energy Park SELBY North Yorkshire YO8 6EG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"490","EA","EX222015141","Plastic","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2022","01/01/2022","Accredited Exporters","Kingswood House CANNOCK Staffordshire WS11 8JP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"491","EA","EX222018118","Plastic","L","Vipa Lausanne SA","00866521","Active","01/01/2022","01/01/2022","Accredited Exporters","GALERIES BENJAMIN-CONSTANT, 1 VAUD 1002 LAUSANNE N6 4DJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"492","EA","EX222021103","Plastic","L","Vipa Packaging UK Ltd","06943583","Active","01/01/2022","01/01/2022","Accredited Exporters","CARLYLE HOUSE LONDON SW1V 1EJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"493","EA","EX222009107","Plastic","L","Viridor Resource Management Ltd","3649069","Active","01/01/2022","01/01/2022","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"494","EA","EX222022130","Plastic","L","Visy Recycling Europe Ltd","07199767","Active","22/07/2022","22/07/2022","Accredited Exporters","2 New Street Square LONDON EC4A 3BZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"495","EA","EX222022134","Plastic","L","Waste Paper Trade C.V.","","Active","01/09/2022","01/09/2022","Accredited Exporters","6 Lords Court Cricketers Way BASILDON United Kingdom SS13 1SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"496","EA","EX222012117","Plastic","L","Williams Recycling UK Ltd","2748860","Cancelled","04/01/2022","22/11/2022","Accredited Exporters","A5 WATLING STREET BURBAGE Leicestershire LE10 3AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"497","EA","EX222020253","Plastic","S","Yorkshire Eco Logistics Ltd","12616310","Active","22/03/2022","22/03/2022","Accredited Exporters","18a Rother Court ROTHERHAM South Yorks S62 6DR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"498","EA","EX222022121","Plastic","S","Yorkshire Plastic Ltd","13608393","Suspended","29/04/2022","15/12/2022","Accredited Exporters","7th Floor SHEFFIELD S1 2GU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"499","NRW","WX222020706","Plastic","L","Circular Commodities UK Ltd","12165389","Active","01/01/2022","01/01/2022","Accredited Exporters","Clarence Chambers PONTYPOOL Torfaen NP4 6XP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"500","NRW","WX222022703","Plastic","S","GAP Alternative Fuels Ltd","11323513","Active","22/06/2022","22/06/2022","Accredited Exporters","Beechwood House SWANSEA SA5 7LP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"501","NRW","WX222017706","Plastic","S","MDS Recycling Limited","07141820","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 2 PORTH Rhondda Cynon Taf CF39 0PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"502","NRW","WX222016704","Plastic","L","Paper Trade Ltd","4795100","Active","01/01/2022","01/01/2022","Accredited Exporters","15TH FLOOR CARDIFF CF24 0EB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"503","NRW","WX222020705","Plastic","L","Parry and Evans Holding Limited","6501567","Active","01/01/2022","01/01/2022","Accredited Exporters","severn farm ind est welshpool wales sy217df","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"504","NRW","WX222019701","Plastic","S","S W PLASTIC SOLUTIONS LTD","10010391","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 2 EBBW VALE Blaenau Gwent NP23 6PL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"505","NRW","WX222022705","Plastic","S","Trugreen Solutions Ltd","13968604","Active","26/07/2022","26/07/2022","Accredited Exporters","Falcon Drive CARDIFF CF10 4RU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"506","NIEA","NX222015104","Plastic","L","Bailey Waste Recycling (NI) Limited","NI042948","Active","01/01/2022","01/01/2022","Accredited Exporters","1-4 SILVERWOOD INDUSTRIAL ESTATE Lurgan Armagh bt666ln","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"507","NIEA","NX222018109","Plastic","S","Bryson Recycling","NI 1315","Active","01/01/2022","01/01/2022","Accredited Exporters","Belfast Road MALLUSK Antrim BT36 4FS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"508","NIEA","NX222012104","Plastic","L","Cherry Plastics","NI053648","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 5 Nutts Corner Business Park CRUMLIN Co Antrim BT29 4SR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"509","NIEA","NX222020107","Plastic","L","Green Globe Resources Ltd","NI619282","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit F5 Newbuildings Ind Estate DERRY Derry BT47 2SX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"510","NIEA","NX222015103","Plastic","L","Leinster Environmentals (UK)
Limited","NI613594","Active","01/01/2022","01/01/2022","Accredited Exporters","Dromalane NEWRY Down BT35 8QS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"511","NIEA","NX222016105","Plastic","L","Lets Recycle It Limited","NI631203","Active","10/01/2022","10/01/2022","Accredited Exporters","85 New Road NEWRY Down BT35 9LR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"512","NIEA","NX222022105","Plastic","L","Meridianplas Ltd","ni687254","Active","26/07/2022","26/07/2022","Accredited Exporters","39 malone road BELFAST BT9 6RX","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"513","NIEA","NX222022104","Plastic","L","Northfield Consulting Ltd","NI687006","Active","29/06/2022","29/06/2022","Accredited Exporters","20c Balliniska Rd, LONDONDERRY -- Select county -- BT48 0NA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"514","NIEA","NX222022103","Plastic","L","One World Environmental Ltd","NI680341","Active","01/01/2022","01/01/2022","Accredited Exporters","180 Locksley park BELFAST ANTRIM BT100AU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"515","NIEA","NX222018105","Plastic","S","Plaswire Limited","05030750","Active","01/01/2022","01/01/2022","Accredited Exporters","3 Halfpenny Industrial Estate LURGAN County Armagh BT66 8TP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"516","NIEA","NX222017103","Plastic","L","Polymer Resource Management","NI643166","Active","12/04/2022","12/04/2022","Accredited Exporters","Unit 6, Armagh Business Park, ARMAGH Armagh BT60 1HW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"517","NIEA","NX222020115","Plastic","L","ProtoGreen UK Ltd","NI667712","Active","01/01/2022","01/01/2022","Accredited Exporters","Forsyth House BELFAST Northern Ireland BT2 8LA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"518","NIEA","NX222014102","Plastic","L","RecyCo","NI049526","Active","01/01/2022","01/01/2022","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"519","NIEA","NX222006152","Plastic","L","Re-Gen Limited","NI 44110","Active","01/01/2022","01/01/2022","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"520","NIEA","NX222021101","Plastic","L","Robran Solutions Ltd","NI677033","Active","21/01/2022","21/01/2022","Accredited Exporters","4 BREDA DRIVE BELFAST BELFAST BT8 6JU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"521","NIEA","NX222022101","Plastic","L","T R Steele Contracts Belfast Ltd","NI683799","Suspended","01/01/2022","16/11/2022","Accredited Exporters","19 Arthur Street BELFAST Belfast BT1 4GA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"522","NIEA","NX222017105","Plastic","L","Van Werven (NI) Ltd","NI627056","Active","01/01/2022","01/01/2022","Accredited Exporters","92 Cloughwater Road BALLYMENA Antrim BT43 6SZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"523","NIEA","NX222012102","Plastic","L","Vanden Recycling Ltd","NI611544","Active","01/01/2022","01/01/2022","Accredited Exporters","Floor 2 LISBURN Antrim BT28 1TW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"524","NIEA","NX222015101","Plastic","L","Volker Gruppe Limited","NI627429","Active","01/01/2022","01/01/2022","Accredited Exporters","11 Bridge Street BANGOR Co Down BT20 5AW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"525","SEPA","SX222020105","Plastic","L","Amasha Ltd","SC367147","Active","01/01/2022","01/01/2022","Accredited Exporters","32 Boggs Holdings TRANENT East Lothian EH34 5BA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"526","SEPA","SX222017102","Plastic","S","Farne Salmon & Trout Limited","SC076613","Active","01/01/2022","01/01/2022","Accredited Exporters","Station Road DUNS Berwickshire TD11 3HS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"527","SEPA","SX222022102","Plastic","S","Green Enviro Soloutions Ltd","SC725839","Active","24/08/2022","24/08/2022","Accredited Exporters","20-23 Woodside Place GLASGOW G3 7QL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"528","SEPA","SX222013113","Plastic","L","WRC Recycling","SC370000","Cancelled","11/02/2022","15/03/2023","Accredited Exporters","45 INCHINNAN Renfrew PA49RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"529","EA","EX222014139","Steel","L","Alutrade Ltd","1806258","Active","01/01/2022","01/01/2022","Accredited Exporters","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"530","EA","EX222019179","Steel","L","Asha Expo & Co Ltd","6311578","Active","01/01/2022","01/01/2022","Accredited Exporters","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"531","EA","EX222019150","Steel","L","Atlas Commodities Ltd","09307499","Active","01/01/2022","01/01/2022","Accredited Exporters","2 Hertford House, Farm Close HERTFORSHIRE WD7 9AB","R4 Recycling/reclamation of metals and metal compounds"
"532","EA","EX222015147","Steel","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2022","01/01/2022","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R4 Recycling/reclamation of metals and metal compounds"
"533","EA","EX222020165","Steel","L","Crossgreen Investments Ltd","09235821","Active","13/01/2022","13/01/2022","Accredited Exporters","Waste Transfer Station LEEDS WEST YORKSHIRE LS9 0NX","R4 Recycling/reclamation of metals and metal compounds"
