year,source,target,material,value,data_source_id,product
2015,Consumer - Film,Waste generated,PP,105428.32909245123,0047_0038,Packaging
2015,Consumer - Film,Waste generated,PS,1916.8787107718406,0047_0038,Packaging
2015,Consumer - Film,Waste generated,PVC,8625.954198473282,0047_0038,Packaging
2015,Consumer - Other,Waste generated,HDPE,52714.16454622561,0047_0038,Packaging
2015,Consumer - Other,Waste generated,LDPE,22044.105173876167,0047_0038,Packaging
2015,Consumer - Other,Waste generated,Other,0,0047_0038,Packaging
2015,Consumer - Other,Waste generated,PE,958.4393553859203,0047_0038,Packaging
2015,Consumer - Other,Waste generated,PET,38337.574215436805,0047_0038,Packaging
2015,Consumer - Other,Waste generated,PP,72841.39100932993,0047_0038,Packaging
2015,Consumer - Other,Waste generated,PS,2875.318066157761,0047_0038,Packaging
2015,Consumer - Other,Waste generated,PVC,1916.8787107718406,0047_0038,Packaging
2015,Consumer - PTT,Waste generated,HDPE,8625.954198473282,0047_0038,Packaging
2015,Consumer - PTT,Waste generated,LDPE,958.4393553859203,0047_0038,Packaging
2015,Consumer - PTT,Waste generated,Other,1916.8787107718406,0047_0038,Packaging
2015,Consumer - PTT,Waste generated,PE,3833.757421543681,0047_0038,Packaging
2015,Consumer - PTT,Waste generated,PET,148558.10008481765,0047_0038,Packaging
2015,Consumer - PTT,Waste generated,PP,81467.34520780323,0047_0038,Packaging
2015,Consumer - PTT,Waste generated,PS,30670.05937234945,0047_0038,Packaging
2015,Consumer - PTT,Waste generated,PVC,12459.711620016964,0047_0038,Packaging
2015,Non-consumer - Bottle,Waste generated,HDPE,207981.3401187447,0047_0038,Packaging
2015,Non-consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2015,Non-consumer - Bottle,Waste generated,Other,0,0047_0038,Packaging
2015,Non-consumer - Bottle,Waste generated,PE,0,0047_0038,Packaging
2015,Non-consumer - Bottle,Waste generated,PET,91051.73876166242,0047_0038,Packaging
2015,Non-consumer - Bottle,Waste generated,PP,0,0047_0038,Packaging
2015,Non-consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2015,Non-consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2015,Non-consumer - Film,Waste generated,HDPE,8625.954198473282,0047_0038,Packaging
2015,Non-consumer - Film,Waste generated,LDPE,234817.64206955046,0047_0038,Packaging
2015,Non-consumer - Film,Waste generated,Other,1916.8787107718406,0047_0038,Packaging
2015,Non-consumer - Film,Waste generated,PE,78592.02714164546,0047_0038,Packaging
2015,Non-consumer - Film,Waste generated,PET,2875.318066157761,0047_0038,Packaging
2015,Non-consumer - Film,Waste generated,PP,22044.105173876167,0047_0038,Packaging
2015,Non-consumer - Film,Waste generated,PS,0,0047_0038,Packaging
2015,Non-consumer - Film,Waste generated,PVC,0,0047_0038,Packaging
2015,Non-consumer - Other,Waste generated,HDPE,6709.075487701442,0047_0038,Packaging
2015,Non-consumer - Other,Waste generated,LDPE,0,0047_0038,Packaging
2015,Non-consumer - Other,Waste generated,Other,0,0047_0038,Packaging
2015,Non-consumer - Other,Waste generated,PE,0,0047_0038,Packaging
2015,Non-consumer - Other,Waste generated,PET,0,0047_0038,Packaging
2015,Non-consumer - Other,Waste generated,PP,2875.318066157761,0047_0038,Packaging
2015,Non-consumer - Other,Waste generated,PS,958.4393553859203,0047_0038,Packaging
2015,Non-consumer - Other,Waste generated,PVC,958.4393553859203,0047_0038,Packaging
2015,Non-consumer - PTT,Waste generated,HDPE,16293.469041560646,0047_0038,Packaging
2015,Non-consumer - PTT,Waste generated,LDPE,0,0047_0038,Packaging
2015,Non-consumer - PTT,Waste generated,Other,0,0047_0038,Packaging
2015,Non-consumer - PTT,Waste generated,PE,7667.514843087362,0047_0038,Packaging
2015,Non-consumer - PTT,Waste generated,PET,13418.150975402885,0047_0038,Packaging
2015,Non-consumer - PTT,Waste generated,PP,73799.83036471586,0047_0038,Packaging
2015,Non-consumer - PTT,Waste generated,PS,23960.983884648005,0047_0038,Packaging
2015,Non-consumer - PTT,Waste generated,PVC,0,0047_0038,Packaging
2016,Consumer - Bottle,Waste generated,HDPE,256861.74724342665,0047_0038,Packaging
2016,Consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2016,Consumer - Bottle,Waste generated,Other,0,0047_0038,Packaging
2016,Consumer - Bottle,Waste generated,PE,958.4393553859203,0047_0038,Packaging
2016,Consumer - Bottle,Waste generated,PET,332578.45631891437,0047_0038,Packaging
2016,Consumer - Bottle,Waste generated,PP,16293.469041560646,0047_0038,Packaging
2016,Consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2016,Consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2016,Consumer - Film,Waste generated,HDPE,85301.1026293469,0047_0038,Packaging
2016,Consumer - Film,Waste generated,LDPE,114054.28329092452,0047_0038,Packaging
2016,Consumer - Film,Waste generated,Other,16293.469041560646,0047_0038,Packaging
2016,Consumer - Film,Waste generated,PE,20127.226463104325,0047_0038,Packaging
2016,Consumer - Film,Waste generated,PET,26836.30195080577,0047_0038,Packaging
2016,Consumer - Film,Waste generated,PP,105428.32909245123,0047_0038,Packaging
2016,Consumer - Film,Waste generated,PS,1916.8787107718406,0047_0038,Packaging
2016,Consumer - Film,Waste generated,PVC,8625.954198473282,0047_0038,Packaging
2016,Consumer - Other,Waste generated,HDPE,52714.16454622561,0047_0038,Packaging
2016,Consumer - Other,Waste generated,LDPE,22044.105173876167,0047_0038,Packaging
2016,Consumer - Other,Waste generated,Other,0,0047_0038,Packaging
2016,Consumer - Other,Waste generated,PE,958.4393553859203,0047_0038,Packaging
2016,Consumer - Other,Waste generated,PET,38337.574215436805,0047_0038,Packaging
2016,Consumer - Other,Waste generated,PP,72841.39100932993,0047_0038,Packaging
2016,Consumer - Other,Waste generated,PS,2875.318066157761,0047_0038,Packaging
2016,Consumer - Other,Waste generated,PVC,1916.8787107718406,0047_0038,Packaging
2016,Consumer - PTT,Waste generated,HDPE,8625.954198473282,0047_0038,Packaging
2016,Consumer - PTT,Waste generated,LDPE,958.4393553859203,0047_0038,Packaging
2016,Consumer - PTT,Waste generated,Other,1916.8787107718406,0047_0038,Packaging
2016,Consumer - PTT,Waste generated,PE,3833.757421543681,0047_0038,Packaging
2016,Consumer - PTT,Waste generated,PET,148558.10008481765,0047_0038,Packaging
2016,Consumer - PTT,Waste generated,PP,81467.34520780323,0047_0038,Packaging
2016,Consumer - PTT,Waste generated,PS,30670.05937234945,0047_0038,Packaging
2016,Consumer - PTT,Waste generated,PVC,12459.711620016964,0047_0038,Packaging
2016,Non-consumer - Bottle,Waste generated,HDPE,207981.3401187447,0047_0038,Packaging
2016,Non-consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2016,Non-consumer - Bottle,Waste generated,Other,0,0047_0038,Packaging
2016,Non-consumer - Bottle,Waste generated,PE,0,0047_0038,Packaging
2016,Non-consumer - Bottle,Waste generated,PET,91051.73876166242,0047_0038,Packaging
2016,Non-consumer - Bottle,Waste generated,PP,0,0047_0038,Packaging
2016,Non-consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2016,Non-consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2016,Non-consumer - Film,Waste generated,HDPE,8625.954198473282,0047_0038,Packaging
2016,Non-consumer - Film,Waste generated,LDPE,234817.64206955046,0047_0038,Packaging
2016,Non-consumer - Film,Waste generated,Other,1916.8787107718406,0047_0038,Packaging
2016,Non-consumer - Film,Waste generated,PE,78592.02714164546,0047_0038,Packaging
2016,Non-consumer - Film,Waste generated,PET,2875.318066157761,0047_0038,Packaging
2016,Non-consumer - Film,Waste generated,PP,22044.105173876167,0047_0038,Packaging
2016,Non-consumer - Film,Waste generated,PS,0,0047_0038,Packaging
2016,Non-consumer - Film,Waste generated,PVC,0,0047_0038,Packaging
2016,Non-consumer - Other,Waste generated,HDPE,6709.075487701442,0047_0038,Packaging
2016,Non-consumer - Other,Waste generated,LDPE,0,0047_0038,Packaging
2016,Non-consumer - Other,Waste generated,Other,0,0047_0038,Packaging
2016,Non-consumer - Other,Waste generated,PE,0,0047_0038,Packaging
2016,Non-consumer - Other,Waste generated,PET,0,0047_0038,Packaging
2016,Non-consumer - Other,Waste generated,PP,2875.318066157761,0047_0038,Packaging
2016,Non-consumer - Other,Waste generated,PS,958.4393553859203,0047_0038,Packaging
2016,Non-consumer - Other,Waste generated,PVC,958.4393553859203,0047_0038,Packaging
2016,Non-consumer - PTT,Waste generated,HDPE,16293.469041560646,0047_0038,Packaging
2016,Non-consumer - PTT,Waste generated,LDPE,0,0047_0038,Packaging
2016,Non-consumer - PTT,Waste generated,Other,0,0047_0038,Packaging
2016,Non-consumer - PTT,Waste generated,PE,7667.514843087362,0047_0038,Packaging
2016,Non-consumer - PTT,Waste generated,PET,13418.150975402885,0047_0038,Packaging
2016,Non-consumer - PTT,Waste generated,PP,73799.83036471586,0047_0038,Packaging
2016,Non-consumer - PTT,Waste generated,PS,23960.983884648005,0047_0038,Packaging
2016,Non-consumer - PTT,Waste generated,PVC,0,0047_0038,Packaging
2017,Consumer - Bottle,Waste generated,HDPE,256861.74724342665,0047_0038,Packaging
2017,Consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2017,Consumer - Bottle,Waste generated,Other,0,0047_0038,Packaging
2017,Consumer - Bottle,Waste generated,PE,958.4393553859203,0047_0038,Packaging
2017,Consumer - Bottle,Waste generated,PET,332578.45631891437,0047_0038,Packaging
2017,Consumer - Bottle,Waste generated,PP,16293.469041560646,0047_0038,Packaging
2017,Consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2017,Consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2017,Consumer - Film,Waste generated,HDPE,85301.1026293469,0047_0038,Packaging
2017,Consumer - Film,Waste generated,LDPE,114054.28329092452,0047_0038,Packaging
2017,Consumer - Film,Waste generated,Other,16293.469041560646,0047_0038,Packaging
2017,Consumer - Film,Waste generated,PE,20127.226463104325,0047_0038,Packaging
2017,Consumer - Film,Waste generated,PET,26836.30195080577,0047_0038,Packaging
2017,Consumer - Film,Waste generated,PP,105428.32909245123,0047_0038,Packaging
2017,Consumer - Film,Waste generated,PS,1916.8787107718406,0047_0038,Packaging
2017,Consumer - Film,Waste generated,PVC,8625.954198473282,0047_0038,Packaging
2017,Consumer - Other,Waste generated,HDPE,52714.16454622561,0047_0038,Packaging
2017,Consumer - Other,Waste generated,LDPE,22044.105173876167,0047_0038,Packaging
2017,Consumer - Other,Waste generated,Other,0,0047_0038,Packaging
2017,Consumer - Other,Waste generated,PE,958.4393553859203,0047_0038,Packaging
2017,Consumer - Other,Waste generated,PET,38337.574215436805,0047_0038,Packaging
2017,Consumer - Other,Waste generated,PP,72841.39100932993,0047_0038,Packaging
2017,Consumer - Other,Waste generated,PS,2875.318066157761,0047_0038,Packaging
2017,Consumer - Other,Waste generated,PVC,1916.8787107718406,0047_0038,Packaging
2017,Consumer - PTT,Waste generated,HDPE,8625.954198473282,0047_0038,Packaging
2017,Consumer - PTT,Waste generated,LDPE,958.4393553859203,0047_0038,Packaging
2017,Consumer - PTT,Waste generated,Other,1916.8787107718406,0047_0038,Packaging
2017,Consumer - PTT,Waste generated,PE,3833.757421543681,0047_0038,Packaging
2017,Consumer - PTT,Waste generated,PET,148558.10008481765,0047_0038,Packaging
2017,Consumer - PTT,Waste generated,PP,81467.34520780323,0047_0038,Packaging
2017,Consumer - PTT,Waste generated,PS,30670.05937234945,0047_0038,Packaging
2017,Consumer - PTT,Waste generated,PVC,12459.711620016964,0047_0038,Packaging
2017,Non-consumer - Bottle,Waste generated,HDPE,207981.3401187447,0047_0038,Packaging
2017,Non-consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2017,Non-consumer - Bottle,Waste generated,Other,0,0047_0038,Packaging
2017,Non-consumer - Bottle,Waste generated,PE,0,0047_0038,Packaging
2017,Non-consumer - Bottle,Waste generated,PET,91051.73876166242,0047_0038,Packaging
2017,Non-consumer - Bottle,Waste generated,PP,0,0047_0038,Packaging
2017,Non-consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2017,Non-consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2017,Non-consumer - Film,Waste generated,HDPE,8625.954198473282,0047_0038,Packaging
2017,Non-consumer - Film,Waste generated,LDPE,234817.64206955046,0047_0038,Packaging
2017,Non-consumer - Film,Waste generated,Other,1916.8787107718406,0047_0038,Packaging
2017,Non-consumer - Film,Waste generated,PE,78592.02714164546,0047_0038,Packaging
2017,Non-consumer - Film,Waste generated,PET,2875.318066157761,0047_0038,Packaging
2017,Non-consumer - Film,Waste generated,PP,22044.105173876167,0047_0038,Packaging
2017,Non-consumer - Film,Waste generated,PS,0,0047_0038,Packaging
2017,Non-consumer - Film,Waste generated,PVC,0,0047_0038,Packaging
2017,Non-consumer - Other,Waste generated,HDPE,6709.075487701442,0047_0038,Packaging
2017,Non-consumer - Other,Waste generated,LDPE,0,0047_0038,Packaging
2017,Non-consumer - Other,Waste generated,Other,0,0047_0038,Packaging
2017,Non-consumer - Other,Waste generated,PE,0,0047_0038,Packaging
2017,Non-consumer - Other,Waste generated,PET,0,0047_0038,Packaging
2017,Non-consumer - Other,Waste generated,PP,2875.318066157761,0047_0038,Packaging
2017,Non-consumer - Other,Waste generated,PS,958.4393553859203,0047_0038,Packaging
2017,Non-consumer - Other,Waste generated,PVC,958.4393553859203,0047_0038,Packaging
2017,Non-consumer - PTT,Waste generated,HDPE,16293.469041560646,0047_0038,Packaging
2017,Non-consumer - PTT,Waste generated,LDPE,0,0047_0038,Packaging
2017,Non-consumer - PTT,Waste generated,Other,0,0047_0038,Packaging
2017,Non-consumer - PTT,Waste generated,PE,7667.514843087362,0047_0038,Packaging
2017,Non-consumer - PTT,Waste generated,PET,13418.150975402885,0047_0038,Packaging
2017,Non-consumer - PTT,Waste generated,PP,73799.83036471586,0047_0038,Packaging
2017,Non-consumer - PTT,Waste generated,PS,23960.983884648005,0047_0038,Packaging
2017,Non-consumer - PTT,Waste generated,PVC,0,0047_0038,Packaging
2018,Consumer - Bottle,Waste generated,HDPE,275433.06069737405,0047_0038,Packaging
2018,Consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2018,Consumer - Bottle,Waste generated,Other,508.17907877744295,0047_0038,Packaging
2018,Consumer - Bottle,Waste generated,PE,1524.5372363323288,0047_0038,Packaging
2018,Consumer - Bottle,Waste generated,PET,353184.45975032286,0047_0038,Packaging
2018,Consumer - Bottle,Waste generated,PP,17278.08867843306,0047_0038,Packaging
2018,Consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2018,Consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2018,Consumer - Film,Waste generated,HDPE,53358.80327163151,0047_0038,Packaging
2018,Consumer - Film,Waste generated,LDPE,112815.75548859235,0047_0038,Packaging
2018,Consumer - Film,Waste generated,Other,32015.281962978905,0047_0038,Packaging
2018,Consumer - Film,Waste generated,PE,19310.80499354283,0047_0038,Packaging
2018,Consumer - Film,Waste generated,PET,36080.71459319845,0047_0038,Packaging
2018,Consumer - Film,Waste generated,PP,96554.02496771417,0047_0038,Packaging
2018,Consumer - Film,Waste generated,PS,3049.0744726646576,0047_0038,Packaging
2018,Consumer - Film,Waste generated,PVC,6098.148945329315,0047_0038,Packaging
2018,Consumer - Other,Waste generated,HDPE,49801.5497201894,0047_0038,Packaging
2018,Consumer - Other,Waste generated,LDPE,22359.87946620749,0047_0038,Packaging
2018,Consumer - Other,Waste generated,Other,1016.3581575548859,0047_0038,Packaging
2018,Consumer - Other,Waste generated,PE,2032.7163151097718,0047_0038,Packaging
2018,Consumer - Other,Waste generated,PET,42687.04261730521,0047_0038,Packaging
2018,Consumer - Other,Waste generated,PP,77751.39905294878,0047_0038,Packaging
2018,Consumer - Other,Waste generated,PS,2540.895393887215,0047_0038,Packaging
2018,Consumer - Other,Waste generated,PVC,1524.5372363323288,0047_0038,Packaging
2018,Consumer - PTT,Waste generated,HDPE,7114.507102884201,0047_0038,Packaging
2018,Consumer - PTT,Waste generated,LDPE,508.17907877744295,0047_0038,Packaging
2018,Consumer - PTT,Waste generated,Other,3049.0744726646576,0047_0038,Packaging
2018,Consumer - PTT,Waste generated,PE,3557.2535514421006,0047_0038,Packaging
2018,Consumer - PTT,Waste generated,PET,162109.1261300043,0047_0038,Packaging
2018,Consumer - PTT,Waste generated,PP,89947.69694360741,0047_0038,Packaging
2018,Consumer - PTT,Waste generated,PS,30490.74472664658,0047_0038,Packaging
2018,Consumer - PTT,Waste generated,PVC,8130.865260439087,0047_0038,Packaging
2018,Non-consumer - Bottle,Waste generated,HDPE,231221.48084373656,0047_0038,Packaging
2018,Non-consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2018,Non-consumer - Bottle,Waste generated,Other,0,0047_0038,Packaging
2018,Non-consumer - Bottle,Waste generated,PE,0,0047_0038,Packaging
2018,Non-consumer - Bottle,Waste generated,PET,98586.74128282393,0047_0038,Packaging
2018,Non-consumer - Bottle,Waste generated,PP,0,0047_0038,Packaging
2018,Non-consumer - Bottle,Waste generated,PS,0,0047_0038,Packaging
2018,Non-consumer - Bottle,Waste generated,PVC,0,0047_0038,Packaging
2018,Non-consumer - Film,Waste generated,HDPE,8639.04433921653,0047_0038,Packaging
2018,Non-consumer - Film,Waste generated,LDPE,240368.7042617305,0047_0038,Packaging
2018,Non-consumer - Film,Waste generated,Other,4065.4326302195436,0047_0038,Packaging
2018,Non-consumer - Film,Waste generated,PE,87914.98062849764,0047_0038,Packaging
2018,Non-consumer - Film,Waste generated,PET,2032.7163151097718,0047_0038,Packaging
2018,Non-consumer - Film,Waste generated,PP,21851.700387430046,0047_0038,Packaging
2018,Non-consumer - Film,Waste generated,PS,508.17907877744295,0047_0038,Packaging
2018,Non-consumer - Film,Waste generated,PVC,0,0047_0038,Packaging
2018,Non-consumer - Other,Waste generated,HDPE,7114.507102884201,0047_0038,Packaging
2018,Non-consumer - Other,Waste generated,LDPE,0,0047_0038,Packaging
2018,Non-consumer - Other,Waste generated,Other,0,0047_0038,Packaging
2018,Non-consumer - Other,Waste generated,PE,0,0047_0038,Packaging
2018,Non-consumer - Other,Waste generated,PET,0,0047_0038,Packaging
2018,Non-consumer - Other,Waste generated,PP,3049.0744726646576,0047_0038,Packaging
2018,Non-consumer - Other,Waste generated,PS,508.17907877744295,0047_0038,Packaging
2018,Non-consumer - Other,Waste generated,PVC,508.17907877744295,0047_0038,Packaging
2018,Non-consumer - PTT,Waste generated,HDPE,25408.95393887215,0047_0038,Packaging
2018,Non-consumer - PTT,Waste generated,LDPE,508.17907877744295,0047_0038,Packaging
2018,Non-consumer - PTT,Waste generated,Other,0,0047_0038,Packaging
2018,Non-consumer - PTT,Waste generated,PE,4573.611708996987,0047_0038,Packaging
2018,Non-consumer - PTT,Waste generated,PET,12704.476969436075,0047_0038,Packaging
2018,Non-consumer - PTT,Waste generated,PP,74702.32458028411,0047_0038,Packaging
2018,Non-consumer - PTT,Waste generated,PS,24392.59578131726,0047_0038,Packaging
2018,Non-consumer - PTT,Waste generated,PVC,508.17907877744295,0047_0038,Packaging
2019,Consumer - Bottle,Waste generated,HDPE,296034.965034965,0047_0038,Packaging
2019,Consumer - Bottle,Waste generated,LDPE,0,0047_0038,Packaging
2019,Consumer - Bottle,Waste generated,Other,1080.4195804195804,0047_0038,Packaging
2019,Consumer - Bottle,Waste generated,PE,2160.8391608391607,0047_0038,Packaging
2019,Consumer - Bottle,Waste generated,PET,375986.013986014,0047_0038,Packaging
